NGram,Increase,Decrease,Increase_Weight,Decrease_Weight,Increase_Ratio,Decrease_Ratio
"('increases', 'on', 'to', 'their', 'customers')",21,1,0.95455,0.04545,21,0
"('cleveland', 'and', 'chicago', 'reported', 'that')",28,3,0.90323,0.09677,9,0
"('success', 'passing', 'on', 'cost', 'increases')",21,3,0.875,0.125,7,0
"('demand', 'for', 'labor', 'in', 'the')",22,1,0.95652,0.04348,22,0
"('of', 'industries', 'including', 'construction', 'manufacturing')",20,1,0.95238,0.04762,20,0
"('industries', 'including', 'construction', 'manufacturing', 'financial')",20,1,0.95238,0.04762,20,0
"('reported', 'only', 'modest', 'wage', 'increases')",20,1,0.95238,0.04762,20,0
"('were', 'reported', 'to', 'be', 'mixed')",18,1,0.94737,0.05263,18,0
"('both', 'the', 'new', 'york', 'and')",17,2,0.89474,0.10526,9,0
"('increases', 'in', 'activity', 'in', 'recent')",17,1,0.94444,0.05556,17,0
"('and', 'finance', 'most', 'districts', 'reported')",16,6,0.72727,0.27273,3,0
"('most', 'districts', 'reported', 'increases', 'in')",22,7,0.75862,0.24138,3,0
"('in', 'recent', 'weeks', 'new', 'york')",17,4,0.80952,0.19048,4,0
"('recent', 'weeks', 'new', 'york', 'philadelphia')",16,1,0.94118,0.05882,16,0
"('modest', 'in', 'the', 'chicago', 'district')",16,1,0.94118,0.05882,16,0
"('was', 'characterized', 'as', 'flat', 'in')",17,3,0.85,0.15,6,0
"('commercial', 'construction', 'continued', 'to', 'be')",16,2,0.88889,0.11111,8,0
"('construction', 'continued', 'to', 'be', 'weak')",16,2,0.88889,0.11111,8,0
"('reported', 'that', 'new', 'home', 'sales')",21,4,0.84,0.16,5,0
"('the', 'end', 'of', 'june', 'the')",15,1,0.9375,0.0625,15,0
"('in', 'recent', 'weeks', 'reports', 'from')",14,3,0.82353,0.17647,5,0
"('cleveland', 'and', 'richmond', 'indicated', 'that')",15,2,0.88235,0.11765,7,0
"('indicated', 'that', 'new', 'home', 'sales')",20,2,0.90909,0.09091,10,0
"('but', 'remained', 'at', 'high', 'levels')",14,2,0.875,0.125,7,0
"('homes', 'remained', 'on', 'the', 'market')",14,1,0.93333,0.06667,14,0
"('reported', 'that', 'sales', 'in', 'the')",15,1,0.9375,0.0625,15,0
"('and', 'chicago', 'districts', 'indicated', 'that')",21,3,0.875,0.125,7,0
"('of', 'this', 'time', 'last', 'year')",13,1,0.92857,0.07143,13,0
"('as', 'well', 'st', 'louis', 'and')",12,3,0.8,0.2,4,0
"('well', 'st', 'louis', 'and', 'kansas')",12,3,0.8,0.2,4,0
"('louis', 'and', 'kansas', 'city', 'reported')",26,8,0.76471,0.23529,3,0
"('in', 'coal', 'shipments', 'due', 'to')",12,1,0.92308,0.07692,12,0
"('reported', 'in', 'the', 'philadelphia', 'and')",11,3,0.78571,0.21429,4,0
"('contacts', 'in', 'the', 'chicago', 'and')",17,4,0.80952,0.19048,4,0
"('in', 'the', 'chicago', 'and', 'st')",13,3,0.8125,0.1875,4,0
"('and', 'st', 'louis', 'districts', 'saw')",11,3,0.78571,0.21429,4,0
"('and', 'chicago', 'districts', 'noted', 'that')",16,3,0.84211,0.15789,5,0
"('districts', 'noted', 'that', 'shortages', 'of')",11,1,0.91667,0.08333,11,0
"('other', 'business', 'activity', 'manufacturing', 'firms')",13,2,0.86667,0.13333,7,0
"('continued', 'to', 'report', 'increases', 'in')",14,4,0.77778,0.22222,4,0
"('districts', 'reported', 'that', 'the', 'pace')",11,3,0.78571,0.21429,4,0
"('continued', 'at', 'a', 'moderate', 'pace')",47,11,0.81034,0.18966,4,0
"('district', 'reported', 'that', 'sales', 'of')",9,1,0.9,0.1,9,0
"('the', 'new', 'york', 'atlanta', 'st')",10,1,0.90909,0.09091,10,0
"('districts', 'but', 'mixed', 'in', 'the')",9,1,0.9,0.1,9,0
"('in', 'the', 'richmond', 'chicago', 'and')",26,7,0.78788,0.21212,4,0
"('the', 'richmond', 'chicago', 'and', 'minneapolis')",13,1,0.92857,0.07143,13,0
"('richmond', 'chicago', 'and', 'minneapolis', 'districts')",15,1,0.9375,0.0625,15,0
"('atlanta', 'cleveland', 'chicago', 'kansas', 'city')",8,1,0.88889,0.11111,8,0
"('and', 'san', 'francisco', 'districts', 'among')",8,1,0.88889,0.11111,8,0
"('among', 'the', 'districts', 'that', 'commented')",8,3,0.72727,0.27273,3,0
"('the', 'districts', 'that', 'commented', 'on')",12,3,0.8,0.2,4,0
"('kansas', 'city', 'reported', 'that', 'spending')",8,3,0.72727,0.27273,3,0
"('their', 'last', 'reports', 'new', 'york')",6,1,0.85714,0.14286,6,0
"('in', 'activity', 'in', 'recent', 'weeks')",5,2,0.71429,0.28571,3,0
"('louis', 'minneapolis', 'and', 'dallas', 'districts')",9,3,0.75,0.25,3,0
"('in', 'late', 'july', 'and', 'august')",23,8,0.74194,0.25806,3,0
"('prices', 'were', 'generally', 'flat', 'or')",11,3,0.78571,0.21429,4,0
"('conditions', 'in', 'the', 'manufacturing', 'sector')",35,10,0.77778,0.22222,4,0
"('wage', 'pressures', 'remained', 'modest', 'consumer')",3,1,0.75,0.25,3,0
"('relative', 'to', 'the', 'previous', 'survey')",6,2,0.75,0.25,3,0
"('to', 'the', 'previous', 'survey', 'period')",66,24,0.73333,0.26667,3,0
"('the', 'previous', 'survey', 'period', 'retail')",5,1,0.83333,0.16667,5,0
"('previous', 'survey', 'period', 'retail', 'sales')",3,1,0.75,0.25,3,0
"('survey', 'period', 'retail', 'sales', 'were')",3,1,0.75,0.25,3,0
"('that', 'suvs', 'and', 'light', 'trucks')",3,1,0.75,0.25,3,0
"('the', 'richmond', 'district', 'the', 'atlanta')",4,1,0.8,0.2,4,0
"('richmond', 'district', 'the', 'atlanta', 'district')",4,1,0.8,0.2,4,0
"('for', 'transportation', 'equipment', 'in', 'the')",3,1,0.75,0.25,3,0
"('led', 'to', 'increased', 'demand', 'for')",3,1,0.75,0.25,3,0
"('new', 'york', 'and', 'new', 'jersey')",4,1,0.8,0.2,4,0
"('and', 'san', 'francisco', 'noted', 'improvement')",3,1,0.75,0.25,3,0
"('san', 'francisco', 'noted', 'improvement', 'in')",3,1,0.75,0.25,3,0
"('the', 'pace', 'of', 'home', 'price')",6,1,0.85714,0.14286,6,0
"('pace', 'of', 'home', 'price', 'appreciation')",5,1,0.83333,0.16667,5,0
"('improvement', 'the', 'new', 'york', 'district')",3,1,0.75,0.25,3,0
"('commercial', 'leasing', 'activity', 'increased', 'in')",4,1,0.8,0.2,4,0
"('leasing', 'activity', 'increased', 'in', 'the')",5,1,0.83333,0.16667,5,0
"('improvement', 'in', 'commercial', 'and', 'industrial')",3,1,0.75,0.25,3,0
"('gas', 'drilling', 'rigs', 'in', 'the')",3,1,0.75,0.25,3,0
"('the', 'previous', 'survey', 'period', 'and')",80,25,0.7619,0.2381,3,0
"('previous', 'survey', 'period', 'and', 'was')",3,1,0.75,0.25,3,0
"('up', 'strongly', 'from', 'a', 'year')",7,1,0.875,0.125,7,0
"('strongly', 'from', 'a', 'year', 'ago')",7,1,0.875,0.125,7,0
"('in', 'demand', 'for', 'commercial', 'loans')",5,1,0.83333,0.16667,5,0
"('that', 'demand', 'for', 'commercial', 'and')",3,1,0.75,0.25,3,0
"('commercial', 'and', 'industrial', 'loans', 'increased')",14,1,0.93333,0.06667,14,0
"('philadelphia', 'chicago', 'kansas', 'city', 'and')",11,3,0.78571,0.21429,4,0
"('and', 'kansas', 'city', 'districts', 'indicated')",5,2,0.71429,0.28571,3,0
"('san', 'francisco', 'districts', 'reported', 'a')",11,1,0.91667,0.08333,11,0
"('minneapolis', 'and', 'dallas', 'reported', 'that')",6,1,0.85714,0.14286,6,0
"('spending', 'consumer', 'spending', 'was', 'mixed')",4,1,0.8,0.2,4,0
"('and', 'industrial', 'real', 'estate', 'markets')",7,2,0.77778,0.22222,4,0
"('increased', 'in', 'the', 'dallas', 'district')",8,2,0.8,0.2,4,0
"('ahead', 'of', 'the', 'normal', 'pace')",8,1,0.88889,0.11111,8,0
"('new', 'york', 'was', 'the', 'only')",9,3,0.75,0.25,3,0
"('york', 'was', 'the', 'only', 'district')",9,3,0.75,0.25,3,0
"('over', 'the', 'rising', 'costs', 'of')",3,1,0.75,0.25,3,0
"('during', 'the', 'reporting', 'period', 'while')",13,5,0.72222,0.27778,3,0
"('philadelphia', 'noted', 'an', 'increase', 'in')",9,1,0.9,0.1,9,0
"('noted', 'an', 'increase', 'in', 'technology')",3,1,0.75,0.25,3,0
"('nearly', 'half', 'of', 'the', 'districts')",3,1,0.75,0.25,3,0
"('and', 'real', 'estate', 'activity', 'was')",19,5,0.79167,0.20833,4,0
"('home', 'prices', 'continued', 'to', 'increase')",12,2,0.85714,0.14286,6,0
"('richmond', 'and', 'chicago', 'districts', 'said')",3,1,0.75,0.25,3,0
"('districts', 'reported', 'continued', 'strength', 'in')",3,1,0.75,0.25,3,0
"('demand', 'for', 'heavy', 'equipment', 'was')",6,1,0.85714,0.14286,6,0
"('the', 'first', 'time', 'in', 'several')",9,3,0.75,0.25,3,0
"('first', 'time', 'in', 'several', 'years')",9,3,0.75,0.25,3,0
"('input', 'costs', 'particularly', 'for', 'energy')",3,1,0.75,0.25,3,0
"('costs', 'particularly', 'for', 'energy', 'and')",3,1,0.75,0.25,3,0
"('able', 'to', 'pass', 'along', 'most')",3,1,0.75,0.25,3,0
"('at', 'least', 'some', 'of', 'these')",3,1,0.75,0.25,3,0
"('least', 'some', 'of', 'these', 'increases')",3,1,0.75,0.25,3,0
"('some', 'of', 'these', 'increases', 'to')",3,1,0.75,0.25,3,0
"('of', 'the', 'normal', 'pace', 'in')",3,1,0.75,0.25,3,0
"('corn', 'and', 'soybean', 'yields', 'were')",5,1,0.83333,0.16667,5,0
"('prices', 'for', 'corn', 'and', 'soybeans')",11,2,0.84615,0.15385,5,0
"('in', 'the', 'energy', 'industry', 'continued')",6,2,0.75,0.25,3,0
"('and', 'to', 'a', 'lesser', 'extent')",22,6,0.78571,0.21429,4,0
"('reported', 'little', 'or', 'no', 'change')",16,6,0.72727,0.27273,3,0
"('the', 'pace', 'of', 'home', 'sales')",18,6,0.75,0.25,3,0
"('activity', 'continued', 'to', 'expand', 'from')",17,5,0.77273,0.22727,3,0
"('business', 'activity', 'continued', 'to', 'expand')",8,2,0.8,0.2,4,0
"('late', 'february', 'through', 'early', 'april')",5,1,0.83333,0.16667,5,0
"('contacts', 'indicated', 'that', 'retail', 'sales')",3,1,0.75,0.25,3,0
"('during', 'the', 'reporting', 'period', 'contacts')",18,5,0.78261,0.21739,4,0
"('the', 'reporting', 'period', 'contacts', 'in')",16,3,0.84211,0.15789,5,0
"('weaker', 'than', 'a', 'year', 'ago')",8,3,0.72727,0.27273,3,0
"('contacts', 'in', 'several', 'districts', 'also')",3,1,0.75,0.25,3,0
"('their', 'capital', 'spending', 'in', 'the')",6,1,0.85714,0.14286,6,0
"('in', 'the', 'coming', 'six', 'months')",4,1,0.8,0.2,4,0
"('with', 'the', 'previous', 'report', 'demand')",3,1,0.75,0.25,3,0
"('the', 'previous', 'report', 'demand', 'for')",6,1,0.85714,0.14286,6,0
"('dallas', 'and', 'san', 'francisco', 'but')",6,1,0.85714,0.14286,6,0
"('caution', 'on', 'the', 'part', 'of')",6,2,0.75,0.25,3,0
"('according', 'to', 'the', 'new', 'york')",6,2,0.75,0.25,3,0
"('new', 'york', 'chicago', 'and', 'san')",8,2,0.8,0.2,4,0
"('york', 'chicago', 'and', 'san', 'francisco')",8,2,0.8,0.2,4,0
"('weather', 'has', 'caused', 'delays', 'in')",3,1,0.75,0.25,3,0
"('and', 'kansas', 'city', 'districts', 'still')",4,1,0.8,0.2,4,0
"('reported', 'strong', 'export', 'demand', 'for')",3,1,0.75,0.25,3,0
"('in', 'the', 'energy', 'sector', 'is')",3,1,0.75,0.25,3,0
"('earlier', 'this', 'year', 'kansas', 'city')",3,1,0.75,0.25,3,0
"('prices', 'and', 'selling', 'prices', 'have')",5,1,0.83333,0.16667,5,0
"('services', 'firms', 'were', 'able', 'to')",3,1,0.75,0.25,3,0
"('at', 'least', 'a', 'portion', 'of')",3,1,0.75,0.25,3,0
"('cleveland', 'richmond', 'chicago', 'and', 'minneapolis')",6,1,0.85714,0.14286,6,0
"('expenditures', 'real', 'estate', 'and', 'construction')",3,1,0.75,0.25,3,0
"('residential', 'construction', 'commercial', 'real', 'estate')",3,1,0.75,0.25,3,0
"('prices', 'and', 'wages', 'reports', 'from')",4,1,0.8,0.2,4,0
"('that', 'high', 'gasoline', 'prices', 'were')",6,2,0.75,0.25,3,0
"('a', 'negative', 'impact', 'on', 'sales')",6,1,0.85714,0.14286,6,0
"('that', 'home', 'sales', 'continued', 'to')",6,1,0.85714,0.14286,6,0
"('markets', 'improved', 'in', 'most', 'districts')",3,1,0.75,0.25,3,0
"('reports', 'on', 'retail', 'sales', 'in')",6,2,0.75,0.25,3,0
"('said', 'that', 'high', 'gasoline', 'prices')",3,1,0.75,0.25,3,0
"('prices', 'had', 'a', 'negative', 'impact')",3,1,0.75,0.25,3,0
"('noted', 'that', 'high', 'gasoline', 'prices')",3,1,0.75,0.25,3,0
"('sales', 'of', 'suvs', 'and', 'light')",6,2,0.75,0.25,3,0
"('of', 'suvs', 'and', 'light', 'trucks')",6,2,0.75,0.25,3,0
"('in', 'the', 'service', 'sector', 'continued')",4,1,0.8,0.2,4,0
"('growth', 'in', 'april', 'and', 'may')",3,1,0.75,0.25,3,0
"('than', 'a', 'year', 'earlier', 'and')",6,1,0.85714,0.14286,6,0
"('a', 'year', 'earlier', 'and', 'that')",3,1,0.75,0.25,3,0
"('and', 'real', 'estate', 'reports', 'on')",6,1,0.85714,0.14286,6,0
"('reports', 'on', 'residential', 'real', 'estate')",10,1,0.90909,0.09091,10,0
"('home', 'sales', 'continued', 'to', 'rise')",6,2,0.75,0.25,3,0
"('francisco', 'reported', 'that', 'home', 'sales')",3,1,0.75,0.25,3,0
"('parts', 'of', 'the', 'district', 'the')",5,1,0.83333,0.16667,5,0
"('increased', 'at', 'a', 'steady', 'pace')",7,2,0.77778,0.22222,4,0
"('activity', 'continued', 'to', 'expand', 'although')",7,2,0.77778,0.22222,4,0
"('demand', 'the', 'majority', 'of', 'districts')",3,1,0.75,0.25,3,0
"('in', 'a', 'wide', 'range', 'of')",9,3,0.75,0.25,3,0
"('mixed', 'residential', 'real', 'estate', 'lending')",3,1,0.75,0.25,3,0
"('residential', 'real', 'estate', 'lending', 'was')",5,1,0.83333,0.16667,5,0
"('prices', 'labor', 'market', 'conditions', 'continued')",5,1,0.83333,0.16667,5,0
"('conditions', 'continued', 'to', 'improve', 'in')",10,3,0.76923,0.23077,3,0
"('reported', 'a', 'shortage', 'of', 'skilled')",3,1,0.75,0.25,3,0
"('price', 'inflation', 'for', 'final', 'goods')",5,1,0.83333,0.16667,5,0
"('inflation', 'for', 'final', 'goods', 'and')",5,1,0.83333,0.16667,5,0
"('rising', 'costs', 'of', 'raw', 'materials')",3,1,0.75,0.25,3,0
"('richmond', 'and', 'kansas', 'city', 'also')",3,1,0.75,0.25,3,0
"('activity', 'in', 'the', 'months', 'ahead')",11,2,0.84615,0.15385,5,0
"('sales', 'were', 'about', 'level', 'with')",3,1,0.75,0.25,3,0
"('level', 'with', 'a', 'year', 'ago')",5,2,0.71429,0.28571,3,0
"('consumer', 'spending', 'was', 'mixed', 'in')",3,1,0.75,0.25,3,0
"('a', 'shift', 'in', 'demand', 'toward')",15,5,0.75,0.25,3,0
"('activity', 'increased', 'from', 'last', 'year')",3,1,0.75,0.25,3,0
"('michigans', 'upper', 'peninsula', 'was', 'flat')",4,1,0.8,0.2,4,0
"('activity', 'was', 'expected', 'to', 'increase')",4,1,0.8,0.2,4,0
"('slowed', 'in', 'the', 'chicago', 'district')",4,1,0.8,0.2,4,0
"('mixed', 'new', 'orders', 'and', 'production')",3,1,0.75,0.25,3,0
"('atlanta', 'chicago', 'and', 'dallas', 'reported')",10,3,0.76923,0.23077,3,0
"('down', 'from', 'last', 'year', 'while')",3,1,0.75,0.25,3,0
"('minneapolis', 'and', 'st', 'louis', 'and')",3,1,0.75,0.25,3,0
"('agriculture', 'overall', 'agricultural', 'conditions', 'improved')",3,1,0.75,0.25,3,0
"('firms', 'had', 'difficulty', 'finding', 'qualified')",3,1,0.75,0.25,3,0
"('wage', 'increases', 'were', 'generally', 'modest')",4,1,0.8,0.2,4,0
"('in', 'the', 'boston', 'district', 'noted')",4,1,0.8,0.2,4,0
"('the', 'richmond', 'district', 'noted', 'that')",11,4,0.73333,0.26667,3,0
"('districts', 'tourism', 'activity', 'was', 'mixed')",4,1,0.8,0.2,4,0
"('tightening', 'in', 'labor', 'markets', 'wage')",3,1,0.75,0.25,3,0
"('noted', 'increased', 'upward', 'pressure', 'on')",3,1,0.75,0.25,3,0
"('moderately', 'in', 'most', 'of', 'the')",4,1,0.8,0.2,4,0
"('sales', 'increased', 'in', 'boston', 'philadelphia')",3,1,0.75,0.25,3,0
"('kansas', 'city', 'and', 'dallas', 'atlanta')",3,1,0.75,0.25,3,0
"('reported', 'that', 'sales', 'in', 'september')",4,1,0.8,0.2,4,0
"('were', 'reported', 'to', 'have', 'declined')",3,1,0.75,0.25,3,0
"('all', 'federal', 'reserve', 'districts', 'except')",6,2,0.75,0.25,3,0
"('federal', 'reserve', 'districts', 'except', 'st')",6,2,0.75,0.25,3,0
"('reserve', 'districts', 'except', 'st', 'louis')",6,2,0.75,0.25,3,0
"('and', 'san', 'francisco', 'cited', 'increased')",5,1,0.83333,0.16667,5,0
"('demand', 'in', 'cleveland', 'richmond', 'and')",3,1,0.75,0.25,3,0
"('in', 'cleveland', 'richmond', 'and', 'chicago')",6,1,0.85714,0.14286,6,0
"('cleveland', 'richmond', 'and', 'chicago', 'but')",3,1,0.75,0.25,3,0
"('parts', 'of', 'the', 'district', 'although')",4,1,0.8,0.2,4,0
"('new', 'york', 'st', 'louis', 'kansas')",10,3,0.76923,0.23077,3,0
"('york', 'st', 'louis', 'kansas', 'city')",10,3,0.76923,0.23077,3,0
"('estate', 'activity', 'continued', 'to', 'expand')",18,3,0.85714,0.14286,6,0
"('chicago', 'reported', 'that', 'corn', 'and')",3,1,0.75,0.25,3,0
"('weather', 'in', 'parts', 'of', 'the')",3,1,0.75,0.25,3,0
"('saw', 'an', 'increase', 'in', 'the')",4,1,0.8,0.2,4,0
"('activity', 'was', 'steady', 'at', 'a')",3,1,0.75,0.25,3,0
"('was', 'steady', 'at', 'a', 'high')",4,1,0.8,0.2,4,0
"('demand', 'for', 'residential', 'mortgages', 'but')",6,1,0.85714,0.14286,6,0
"('city', 'and', 'dallas', 'reported', 'growth')",3,1,0.75,0.25,3,0
"('and', 'dallas', 'reported', 'growth', 'in')",3,1,0.75,0.25,3,0
"('demand', 'for', 'professional', 'and', 'technical')",15,5,0.75,0.25,3,0
"('hiring', 'in', 'the', 'financial', 'sector')",3,1,0.75,0.25,3,0
"('city', 'and', 'dallas', 'reported', 'increased')",5,1,0.83333,0.16667,5,0
"('wages', 'in', 'the', 'service', 'sector')",5,2,0.71429,0.28571,3,0
"('the', 'service', 'sector', 'have', 'been')",6,1,0.85714,0.14286,6,0
"('employers', 'in', 'the', 'philadelphia', 'district')",7,1,0.875,0.125,7,0
"('in', 'the', 'wake', 'of', 'the')",5,2,0.71429,0.28571,3,0
"('of', 'districts', 'noted', 'increases', 'in')",3,1,0.75,0.25,3,0
"('firms', 'said', 'they', 'have', 'raised')",3,1,0.75,0.25,3,0
"('to', 'raise', 'their', 'prices', 'however')",3,1,0.75,0.25,3,0
"('activity', 'continued', 'to', 'increase', 'in')",3,1,0.75,0.25,3,0
"('number', 'of', 'districts', 'in', 'october')",3,1,0.75,0.25,3,0
"('real', 'estate', 'market', 'activity', 'remained')",7,2,0.77778,0.22222,4,0
"('firms', 'ability', 'to', 'pass', 'through')",6,2,0.75,0.25,3,0
"('continued', 'to', 'increase', 'modestly', 'in')",5,2,0.71429,0.28571,3,0
"('a', 'slight', 'decrease', 'in', 'sales')",3,1,0.75,0.25,3,0
"('that', 'inventories', 'were', 'generally', 'at')",11,4,0.73333,0.26667,3,0
"('contacts', 'were', 'generally', 'optimistic', 'about')",5,2,0.71429,0.28571,3,0
"('optimistic', 'about', 'the', 'holiday', 'shopping')",4,1,0.8,0.2,4,0
"('about', 'the', 'holiday', 'shopping', 'season')",4,1,0.8,0.2,4,0
"('cautiously', 'optimistic', 'about', 'the', 'upcoming')",4,1,0.8,0.2,4,0
"('and', 'kansas', 'city', 'reported', 'declines')",5,1,0.83333,0.16667,5,0
"('kansas', 'city', 'reported', 'declines', 'in')",5,1,0.83333,0.16667,5,0
"('in', 'both', 'the', 'chicago', 'and')",6,1,0.85714,0.14286,6,0
"('industry', 'announced', 'plans', 'to', 'expand')",3,1,0.75,0.25,3,0
"('increased', 'in', 'most', 'districts', 'including')",3,1,0.75,0.25,3,0
"('october', 'and', 'early', 'november', 'and')",13,2,0.86667,0.13333,7,0
"('both', 'the', 'chicago', 'and', 'atlanta')",3,1,0.75,0.25,3,0
"('san', 'francisco', 'noted', 'that', 'home')",3,1,0.75,0.25,3,0
"('was', 'strong', 'in', 'the', 'dallas')",3,1,0.75,0.25,3,0
"('cleveland', 'and', 'richmond', 'districts', 'as')",3,1,0.75,0.25,3,0
"('that', 'demand', 'for', 'commercial', 'real')",7,1,0.875,0.125,7,0
"('demand', 'for', 'office', 'space', 'picked')",4,1,0.8,0.2,4,0
"('for', 'office', 'space', 'picked', 'up')",4,1,0.8,0.2,4,0
"('picked', 'up', 'in', 'the', 'philadelphia')",3,1,0.75,0.25,3,0
"('industrial', 'vacancy', 'rates', 'fell', 'in')",6,1,0.85714,0.14286,6,0
"('that', 'demand', 'for', 'industrial', 'space')",3,1,0.75,0.25,3,0
"('the', 'san', 'francisco', 'district', 'cleveland')",3,1,0.75,0.25,3,0
"('although', 'contacts', 'noted', 'that', 'the')",4,1,0.8,0.2,4,0
"('shortages', 'of', 'skilled', 'workers', 'in')",8,3,0.72727,0.27273,3,0
"('range', 'of', 'sectors', 'with', 'the')",3,1,0.75,0.25,3,0
"('contacts', 'in', 'the', 'minneapolis', 'kansas')",3,1,0.75,0.25,3,0
"('boston', 'richmond', 'atlanta', 'and', 'san')",3,1,0.75,0.25,3,0
"('businesses', 'in', 'the', 'new', 'york')",4,1,0.8,0.2,4,0
"('district', 'commercial', 'real', 'estate', 'markets')",7,2,0.77778,0.22222,4,0
"('kansas', 'city', 'st', 'louis', 'and')",9,3,0.75,0.25,3,0
"('increased', 'at', 'a', 'similar', 'pace')",6,1,0.85714,0.14286,6,0
"('at', 'a', 'similar', 'pace', 'as')",10,4,0.71429,0.28571,3,0
"('a', 'similar', 'pace', 'as', 'in')",8,3,0.72727,0.27273,3,0
"('as', 'in', 'the', 'previous', 'reporting')",6,1,0.85714,0.14286,6,0
"('activity', 'slowed', 'from', 'high', 'levels')",6,1,0.85714,0.14286,6,0
"('cost', 'pressures', 'were', 'little', 'changed')",8,3,0.72727,0.27273,3,0
"('employment', 'continued', 'to', 'increase', 'in')",6,2,0.75,0.25,3,0
"('the', 'pace', 'of', 'growth', 'moderated')",3,1,0.75,0.25,3,0
"('pace', 'of', 'growth', 'moderated', 'in')",3,1,0.75,0.25,3,0
"('activity', 'expanded', 'at', 'a', 'slow')",3,1,0.75,0.25,3,0
"('real', 'estate', 'activity', 'slowed', 'from')",3,1,0.75,0.25,3,0
"('estate', 'activity', 'slowed', 'from', 'high')",3,1,0.75,0.25,3,0
"('york', 'philadelphia', 'richmond', 'chicago', 'and')",4,1,0.8,0.2,4,0
"('spending', 'in', 'the', 'san', 'francisco')",3,1,0.75,0.25,3,0
"('growth', 'in', 'the', 'next', 'six')",3,1,0.75,0.25,3,0
"('the', 'next', 'six', 'months', 'demand')",3,1,0.75,0.25,3,0
"('next', 'six', 'months', 'demand', 'for')",3,1,0.75,0.25,3,0
"('demand', 'for', 'trucking', 'and', 'rail')",3,1,0.75,0.25,3,0
"('that', 'new', 'home', 'sales', 'were')",7,1,0.875,0.125,7,0
"('that', 'demand', 'for', 'new', 'homes')",5,1,0.83333,0.16667,5,0
"('were', 'mixed', 'in', 'new', 'york')",7,1,0.875,0.125,7,0
"('while', 'kansas', 'city', 'and', 'san')",6,1,0.85714,0.14286,6,0
"('that', 'the', 'pace', 'of', 'expansion')",7,1,0.875,0.125,7,0
"('to', 'continue', 'in', 'the', 'coming')",6,1,0.85714,0.14286,6,0
"('continue', 'in', 'the', 'coming', 'months')",6,1,0.85714,0.14286,6,0
"('in', 'output', 'compared', 'to', 'yearago')",3,1,0.75,0.25,3,0
"('output', 'compared', 'to', 'yearago', 'levels')",3,1,0.75,0.25,3,0
"('activity', 'in', 'new', 'york', 'philadelphia')",5,1,0.83333,0.16667,5,0
"('chicago', 'and', 'kansas', 'city', 'other')",3,1,0.75,0.25,3,0
"('at', 'a', 'slow', 'pace', 'in')",5,2,0.71429,0.28571,3,0
"('said', 'that', 'there', 'was', 'a')",4,1,0.8,0.2,4,0
"('the', 'previous', 'reporting', 'period', 'but')",14,3,0.82353,0.17647,5,0
"('at', 'a', 'somewhat', 'faster', 'pace')",14,3,0.82353,0.17647,5,0
"('finance', 'construction', 'and', 'manufacturing', 'industries')",3,1,0.75,0.25,3,0
"('constrained', 'by', 'shortages', 'of', 'labor')",4,1,0.8,0.2,4,0
"('natural', 'gas', 'production', 'in', 'the')",7,2,0.77778,0.22222,4,0
"('conditions', 'improved', 'in', 'much', 'of')",3,1,0.75,0.25,3,0
"('improved', 'in', 'much', 'of', 'the')",3,1,0.75,0.25,3,0
"('the', 'chicago', 'st', 'louis', 'kansas')",3,1,0.75,0.25,3,0
"('the', 'last', 'report', 'most', 'districts')",9,3,0.75,0.25,3,0
"('the', 'atlanta', 'district', 'reported', 'that')",31,8,0.79487,0.20513,4,0
"('consumer', 'spending', 'continued', 'to', 'increase')",10,2,0.83333,0.16667,5,0
"('labor', 'markets', 'continued', 'to', 'tighten')",17,3,0.85,0.15,6,0
"('kansas', 'city', 'district', 'reported', 'that')",13,2,0.86667,0.13333,7,0
"('most', 'parts', 'of', 'the', 'district')",19,6,0.76,0.24,3,0
"('concern', 'about', 'the', 'outlook', 'for')",3,1,0.75,0.25,3,0
"('the', 'outlook', 'for', 'the', 'second')",5,1,0.83333,0.16667,5,0
"('outlook', 'for', 'the', 'second', 'half')",5,2,0.71429,0.28571,3,0
"('there', 'was', 'some', 'slowing', 'in')",3,1,0.75,0.25,3,0
"('growth', 'in', 'the', 'energy', 'industry')",3,1,0.75,0.25,3,0
"('having', 'difficulty', 'finding', 'skilled', 'workers')",8,1,0.88889,0.11111,8,0
"('finding', 'skilled', 'workers', 'wage', 'pressures')",3,1,0.75,0.25,3,0
"('consumer', 'spending', 'consumer', 'spending', 'continued')",5,2,0.71429,0.28571,3,0
"('spending', 'consumer', 'spending', 'continued', 'to')",5,2,0.71429,0.28571,3,0
"('several', 'districts', 'noted', 'areas', 'of')",3,1,0.75,0.25,3,0
"('that', 'rising', 'interest', 'rates', 'were')",3,1,0.75,0.25,3,0
"('that', 'sales', 'rose', 'at', 'a')",3,1,0.75,0.25,3,0
"('district', 'and', 'the', 'chicago', 'district')",3,1,0.75,0.25,3,0
"('month', 'but', 'lower', 'than', 'a')",3,1,0.75,0.25,3,0
"('but', 'lower', 'than', 'a', 'year')",3,1,0.75,0.25,3,0
"('and', 'the', 'philadelphia', 'district', 'said')",3,1,0.75,0.25,3,0
"('reported', 'that', 'inventory', 'levels', 'were')",15,2,0.88235,0.11765,7,0
"('manufacturing', 'sector', 'continued', 'to', 'expand')",5,2,0.71429,0.28571,3,0
