NGram,Increase,Decrease,Increase_Weight,Decrease_Weight,Increase_Ratio,Decrease_Ratio
"('twentyfive',)",5,1,0.83333,0.16667,5,0
"('seed',)",14,4,0.77778,0.22222,4,0
"('augment',)",4,1,0.8,0.2,4,0
"('allow',)",12,4,0.75,0.25,3,0
"('desire',)",18,6,0.75,0.25,3,0
"('anecdotal',)",23,9,0.71875,0.28125,3,0
"('deflationary',)",11,1,0.91667,0.08333,11,0
"('landlord',)",21,7,0.75,0.25,3,0
"('thunderstorms',)",18,3,0.85714,0.14286,6,0
"('moratorium',)",9,3,0.75,0.25,3,0
"('posthurricane',)",14,4,0.77778,0.22222,4,0
"('regulations',)",82,31,0.72566,0.27434,3,0
"('reasonably',)",20,5,0.8,0.2,4,0
"('roll',)",7,1,0.875,0.125,7,0
"('snows',)",9,2,0.81818,0.18182,4,0
"('floridas',)",20,5,0.8,0.2,4,0
"('contributor',)",8,3,0.72727,0.27273,3,0
"('relayed',)",6,1,0.85714,0.14286,6,0
"('once',)",37,14,0.72549,0.27451,3,0
"('cds',)",9,2,0.81818,0.18182,4,0
"('startup',)",10,3,0.76923,0.23077,3,0
"('ipo',)",10,3,0.76923,0.23077,3,0
"('onshore',)",21,6,0.77778,0.22222,4,0
"('fully',)",43,8,0.84314,0.15686,5,0
"('onto',)",14,2,0.875,0.125,7,0
"('tentative',)",18,4,0.81818,0.18182,4,0
"('reopened',)",10,2,0.83333,0.16667,5,0
"('nursing',)",19,5,0.79167,0.20833,4,0
"('subject',)",5,2,0.71429,0.28571,3,0
"('gaining',)",8,3,0.72727,0.27273,3,0
"('domestically',)",31,10,0.7561,0.2439,3,0
"('liquid',)",26,4,0.86667,0.13333,7,0
"('certificates',)",19,1,0.95,0.05,19,0
"('authority',)",19,6,0.76,0.24,3,0
"('accounted',)",21,7,0.75,0.25,3,0
"('drug',)",29,11,0.725,0.275,3,0
"('railroad',)",100,33,0.75188,0.24812,3,0
"('chicken',)",31,5,0.86111,0.13889,6,0
"('charge',)",27,5,0.84375,0.15625,5,0
"('rare',)",28,3,0.90323,0.09677,9,0
"('outcomes',)",23,8,0.74194,0.25806,3,0
"('alleviated',)",23,6,0.7931,0.2069,4,0
"('seemingly',)",21,1,0.95455,0.04545,21,0
"('lowerprice',)",14,4,0.77778,0.22222,4,0
"('strongestselling',)",14,1,0.93333,0.06667,14,0
"('congested',)",12,1,0.92308,0.07692,12,0
"('county',)",31,10,0.7561,0.2439,3,0
"('scope',)",8,3,0.72727,0.27273,3,0
"('finishedgoods',)",22,8,0.73333,0.26667,3,0
"('shed',)",6,1,0.85714,0.14286,6,0
"('educational',)",9,2,0.81818,0.18182,4,0
"('disproportionately',)",4,1,0.8,0.2,4,0
"('preventing',)",10,1,0.90909,0.09091,10,0
"('jet',)",11,3,0.78571,0.21429,4,0
"('accepting',)",11,3,0.78571,0.21429,4,0
"('here',)",8,1,0.88889,0.11111,8,0
"('absorb',)",13,3,0.8125,0.1875,4,0
"('pricesemployment',)",8,1,0.88889,0.11111,8,0
"('date',)",31,10,0.7561,0.2439,3,0
"('previouslyreported',)",3,1,0.75,0.25,3,0
"('identified',)",25,4,0.86207,0.13793,6,0
"('management',)",72,26,0.73469,0.26531,3,0
"('emphasis',)",8,3,0.72727,0.27273,3,0
"('nonbank',)",25,7,0.78125,0.21875,4,0
"('voiced',)",15,6,0.71429,0.28571,3,0
"('revving',)",3,1,0.75,0.25,3,0
"('shale',)",76,30,0.71698,0.28302,3,0
"('unconventional',)",13,3,0.8125,0.1875,4,0
"('damping',)",11,4,0.73333,0.26667,3,0
"('constructioncommercial',)",5,1,0.83333,0.16667,5,0
"('permit',)",42,16,0.72414,0.27586,3,0
"('retreating',)",8,1,0.88889,0.11111,8,0
"('aircraftrelated',)",5,1,0.83333,0.16667,5,0
"('twomonth',)",4,1,0.8,0.2,4,0
"('presence',)",19,7,0.73077,0.26923,3,0
"('valley',)",29,10,0.74359,0.25641,3,0
"('variable',)",12,1,0.92308,0.07692,12,0
"('resisting',)",3,1,0.75,0.25,3,0
"('energyintensive',)",8,3,0.72727,0.27273,3,0
"('relocated',)",6,1,0.85714,0.14286,6,0
"('inspections',)",6,2,0.75,0.25,3,0
"('fairs',)",10,2,0.83333,0.16667,5,0
"('surges',)",4,1,0.8,0.2,4,0
"('elevator',)",8,1,0.88889,0.11111,8,0
"('aggressively',)",17,6,0.73913,0.26087,3,0
"('districtcommercial',)",3,1,0.75,0.25,3,0
"('warmweather',)",8,1,0.88889,0.11111,8,0
"('largerthanexpected',)",5,1,0.83333,0.16667,5,0
"('highskilled',)",78,22,0.78,0.22,4,0
"('tractor',)",5,2,0.71429,0.28571,3,0
"('ceased',)",5,1,0.83333,0.16667,5,0
"('briefly',)",4,1,0.8,0.2,4,0
"('aftermath',)",16,4,0.8,0.2,4,0
"('dominated',)",13,5,0.72222,0.27778,3,0
"('indefinite',)",3,1,0.75,0.25,3,0
"('single',)",118,39,0.75159,0.24841,3,0
"('demanded',)",7,1,0.875,0.125,7,0
"('authorization',)",5,2,0.71429,0.28571,3,0
"('expire',)",5,1,0.83333,0.16667,5,0
"('redesigned',)",4,1,0.8,0.2,4,0
"('require',)",14,4,0.77778,0.22222,4,0
"('badly',)",4,1,0.8,0.2,4,0
"('coalfired',)",8,3,0.72727,0.27273,3,0
"('railway',)",6,2,0.75,0.25,3,0
"('users',)",16,5,0.7619,0.2381,3,0
"('tonnage',)",34,10,0.77273,0.22727,3,0
"('frequency',)",9,1,0.9,0.1,9,0
"('healthier',)",14,1,0.93333,0.06667,14,0
"('nudge',)",4,1,0.8,0.2,4,0
"('oriented',)",4,1,0.8,0.2,4,0
"('convert',)",4,1,0.8,0.2,4,0
"('apply',)",5,2,0.71429,0.28571,3,0
"('numerical',)",6,1,0.85714,0.14286,6,0
"('nothing',)",10,1,0.90909,0.09091,10,0
"('shipment',)",15,4,0.78947,0.21053,4,0
"('upside',)",15,4,0.78947,0.21053,4,0
"('recordbreaking',)",5,1,0.83333,0.16667,5,0
"('austin',)",44,15,0.74576,0.25424,3,0
"('accommodation',)",16,1,0.94118,0.05882,16,0
"('theatre',)",7,1,0.875,0.125,7,0
"('decelerate',)",7,2,0.77778,0.22222,4,0
"('beverage',)",54,15,0.78261,0.21739,4,0
"('gangbusters',)",3,1,0.75,0.25,3,0
"('roofing',)",19,4,0.82609,0.17391,5,0
"('foam',)",5,2,0.71429,0.28571,3,0
"('lowpriced',)",11,4,0.73333,0.26667,3,0
"('autoparts',)",5,1,0.83333,0.16667,5,0
"('standstill',)",3,1,0.75,0.25,3,0
"('threefourths',)",14,5,0.73684,0.26316,3,0
"('subprime',)",16,4,0.8,0.2,4,0
"('exiting',)",6,1,0.85714,0.14286,6,0
"('lowskilled',)",32,12,0.72727,0.27273,3,0
"('districtmanufacturing',)",3,1,0.75,0.25,3,0
"('lowerend',)",10,3,0.76923,0.23077,3,0
"('whether',)",34,11,0.75556,0.24444,3,0
"('marine',)",4,1,0.8,0.2,4,0
"('tennessee',)",55,21,0.72368,0.27632,3,0
"('older',)",23,5,0.82143,0.17857,5,0
"('rely',)",21,5,0.80769,0.19231,4,0
"('earlyseason',)",10,1,0.90909,0.09091,10,0
"('visitor',)",38,8,0.82609,0.17391,5,0
"('subsectors',)",13,2,0.86667,0.13333,7,0
"('corrugated',)",14,1,0.93333,0.06667,14,0
"('realized',)",10,1,0.90909,0.09091,10,0
"('develop',)",14,5,0.73684,0.26316,3,0
"('readings',)",7,1,0.875,0.125,7,0
"('conversions',)",10,4,0.71429,0.28571,3,0
"('represents',)",15,3,0.83333,0.16667,5,0
"('slide',)",10,4,0.71429,0.28571,3,0
"('row',)",25,8,0.75758,0.24242,3,0
"('servicing',)",6,1,0.85714,0.14286,6,0
"('families',)",7,2,0.77778,0.22222,4,0
"('vacations',)",10,3,0.76923,0.23077,3,0
"('affordability',)",27,8,0.77143,0.22857,3,0
"('spiked',)",8,3,0.72727,0.27273,3,0
"('living',)",11,4,0.73333,0.26667,3,0
"('realestate',)",9,1,0.9,0.1,9,0
"('reversing',)",9,1,0.9,0.1,9,0
"('restricting',)",10,1,0.90909,0.09091,10,0
"('sharpest',)",4,1,0.8,0.2,4,0
"('scrutiny',)",10,4,0.71429,0.28571,3,0
"('collateral',)",10,3,0.76923,0.23077,3,0
"('withdrawals',)",10,2,0.83333,0.16667,5,0
"('interbank',)",6,1,0.85714,0.14286,6,0
"('conscious',)",12,3,0.8,0.2,4,0
"('lessexpensive',)",6,1,0.85714,0.14286,6,0
"('influenced',)",5,1,0.83333,0.16667,5,0
"('cpa',)",8,1,0.88889,0.11111,8,0
"('regulators',)",12,4,0.75,0.25,3,0
"('highskill',)",19,7,0.73077,0.26923,3,0
"('diminish',)",10,1,0.90909,0.09091,10,0
"('removed',)",7,1,0.875,0.125,7,0
"('pricecutting',)",3,1,0.75,0.25,3,0
"('underlying',)",38,13,0.7451,0.2549,3,0
"('hourly',)",25,8,0.75758,0.24242,3,0
"('pricesmanufacturing',)",7,2,0.77778,0.22222,4,0
"('districtsemployment',)",3,1,0.75,0.25,3,0
"('selectively',)",11,2,0.84615,0.15385,5,0
"('previousyear',)",4,1,0.8,0.2,4,0
"('languished',)",4,1,0.8,0.2,4,0
"('severity',)",8,2,0.8,0.2,4,0
"('submarkets',)",28,9,0.75676,0.24324,3,0
"('collecting',)",3,1,0.75,0.25,3,0
"('liquidating',)",4,1,0.8,0.2,4,0
"('aggregate',)",35,12,0.74468,0.25532,3,0
"('attempts',)",7,2,0.77778,0.22222,4,0
"('periodic',)",3,1,0.75,0.25,3,0
"('stick',)",13,1,0.92857,0.07143,13,0
"('questioned',)",6,1,0.85714,0.14286,6,0
"('confirmed',)",6,2,0.75,0.25,3,0
"('measures',)",17,3,0.85,0.15,6,0
"('consumption',)",13,2,0.86667,0.13333,7,0
"('workerswage',)",5,1,0.83333,0.16667,5,0
"('levelsmanufacturing',)",3,1,0.75,0.25,3,0
"('brief',)",16,4,0.8,0.2,4,0
"('securing',)",17,5,0.77273,0.22727,3,0
"('sensitive',)",20,6,0.76923,0.23077,3,0
"('highdemand',)",17,5,0.77273,0.22727,3,0
"('weaknesses',)",7,2,0.77778,0.22222,4,0
"('original',)",8,3,0.72727,0.27273,3,0
"('expiration',)",30,8,0.78947,0.21053,4,0
"('extension',)",6,1,0.85714,0.14286,6,0
"('yeartoyear',)",4,1,0.8,0.2,4,0
"('skier',)",4,1,0.8,0.2,4,0
"('chinas',)",7,1,0.875,0.125,7,0
"('apprehensive',)",6,2,0.75,0.25,3,0
"('gasrelated',)",5,2,0.71429,0.28571,3,0
"('yearmost',)",4,1,0.8,0.2,4,0
"('monthstourism',)",3,1,0.75,0.25,3,0
"('deadline',)",12,1,0.92308,0.07692,12,0
"('spill',)",23,9,0.71875,0.28125,3,0
"('transitions',)",5,2,0.71429,0.28571,3,0
"('guard',)",3,1,0.75,0.25,3,0
"('expired',)",5,1,0.83333,0.16667,5,0
"('exert',)",6,2,0.75,0.25,3,0
"('appraisal',)",19,6,0.76,0.24,3,0
"('retooling',)",8,3,0.72727,0.27273,3,0
"('maximum',)",3,1,0.75,0.25,3,0
"('newpurchase',)",8,1,0.88889,0.11111,8,0
"('lingering',)",23,8,0.74194,0.25806,3,0
"('mismatches',)",4,1,0.8,0.2,4,0
"('reform',)",38,9,0.80851,0.19149,4,0
"('metros',)",31,12,0.72093,0.27907,3,0
"('stalling',)",4,1,0.8,0.2,4,0
"('flooded',)",7,1,0.875,0.125,7,0
"('workloads',)",4,1,0.8,0.2,4,0
"('preference',)",22,3,0.88,0.12,7,0
"('bankowned',)",4,1,0.8,0.2,4,0
"('recognizing',)",4,1,0.8,0.2,4,0
"('seasonably',)",4,1,0.8,0.2,4,0
"('deleverage',)",3,1,0.75,0.25,3,0
"('preoil',)",5,1,0.83333,0.16667,5,0
"('costsprices',)",14,5,0.73684,0.26316,3,0
"('slowness',)",6,2,0.75,0.25,3,0
"('comparison',)",19,5,0.79167,0.20833,4,0
"('efficiencies',)",9,2,0.81818,0.18182,4,0
"('try',)",9,3,0.75,0.25,3,0
"('providence',)",77,28,0.73333,0.26667,3,0
"('snowstorm',)",18,4,0.81818,0.18182,4,0
"('developer',)",26,10,0.72222,0.27778,3,0
"('onetenth',)",5,1,0.83333,0.16667,5,0
"('sustainable',)",10,1,0.90909,0.09091,10,0
"('southcentral',)",6,1,0.85714,0.14286,6,0
"('cameras',)",3,1,0.75,0.25,3,0
"('themselves',)",15,6,0.71429,0.28571,3,0
"('tends',)",3,1,0.75,0.25,3,0
"('diversified',)",9,3,0.75,0.25,3,0
"('precious',)",12,3,0.8,0.2,4,0
"('replacements',)",7,1,0.875,0.125,7,0
"('eager',)",4,1,0.8,0.2,4,0
"('lender',)",55,21,0.72368,0.27632,3,0
"('overheating',)",6,2,0.75,0.25,3,0
"('originally',)",4,1,0.8,0.2,4,0
"('gauge',)",10,4,0.71429,0.28571,3,0
"('distress',)",4,1,0.8,0.2,4,0
"('fouryear',)",4,1,0.8,0.2,4,0
"('exited',)",4,1,0.8,0.2,4,0
"('seekers',)",12,3,0.8,0.2,4,0
"('bullish',)",32,9,0.78049,0.21951,4,0
"('subcontractor',)",4,1,0.8,0.2,4,0
"('drew',)",10,2,0.83333,0.16667,5,0
"('cope',)",4,1,0.8,0.2,4,0
"('dependent',)",21,7,0.75,0.25,3,0
"('surcharge',)",8,3,0.72727,0.27273,3,0
"('tractors',)",6,1,0.85714,0.14286,6,0
"('decembers',)",5,1,0.83333,0.16667,5,0
"('china',)",95,35,0.73077,0.26923,3,0
"('bigbox',)",9,3,0.75,0.25,3,0
"('thirdquarter',)",17,4,0.80952,0.19048,4,0
"('gifts',)",3,1,0.75,0.25,3,0
"('sixth',)",24,9,0.72727,0.27273,3,0
"('setting',)",5,2,0.71429,0.28571,3,0
"('physical',)",8,1,0.88889,0.11111,8,0
"('bought',)",3,1,0.75,0.25,3,0
"('neighborhoods',)",8,3,0.72727,0.27273,3,0
"('renovate',)",8,2,0.8,0.2,4,0
"('age',)",5,2,0.71429,0.28571,3,0
"('endofyear',)",8,3,0.72727,0.27273,3,0
"('deleveraging',)",5,1,0.83333,0.16667,5,0
"('09',)",4,1,0.8,0.2,4,0
"('49',)",8,1,0.88889,0.11111,8,0
"('55',)",11,4,0.73333,0.26667,3,0
"('53',)",5,1,0.83333,0.16667,5,0
"('permitted',)",22,4,0.84615,0.15385,5,0
"('tower',)",7,2,0.77778,0.22222,4,0
"('ninth',)",41,14,0.74545,0.25455,3,0
"('upgrade',)",11,4,0.73333,0.26667,3,0
"('mexican',)",11,1,0.91667,0.08333,11,0
"('500',)",6,2,0.75,0.25,3,0
"('oneyear',)",5,1,0.83333,0.16667,5,0
"('smart',)",6,2,0.75,0.25,3,0
"('phones',)",8,3,0.72727,0.27273,3,0
"('resins',)",7,1,0.875,0.125,7,0
"('inline',)",9,2,0.81818,0.18182,4,0
"('gap',)",8,3,0.72727,0.27273,3,0
"('rich',)",3,1,0.75,0.25,3,0
"('liquids',)",11,4,0.73333,0.26667,3,0
"('eagle',)",17,6,0.73913,0.26087,3,0
"('ford',)",18,6,0.75,0.25,3,0
"('abnormally',)",31,9,0.775,0.225,3,0
"('wellleased',)",7,1,0.875,0.125,7,0
"('religious',)",3,1,0.75,0.25,3,0
"('notice',)",4,1,0.8,0.2,4,0
"('shop',)",7,2,0.77778,0.22222,4,0
"('250',)",15,5,0.75,0.25,3,0
"('acknowledged',)",5,1,0.83333,0.16667,5,0
"('sells',)",7,2,0.77778,0.22222,4,0
"('earth',)",3,1,0.75,0.25,3,0
"('trough',)",4,1,0.8,0.2,4,0
"('smallscale',)",3,1,0.75,0.25,3,0
"('nudged',)",4,1,0.8,0.2,4,0
"('downstate',)",12,3,0.8,0.2,4,0
"('drifted',)",15,4,0.78947,0.21053,4,0
"('interviewed',)",4,1,0.8,0.2,4,0
"('occupied',)",7,2,0.77778,0.22222,4,0
"('urgency',)",8,3,0.72727,0.27273,3,0
"('eroding',)",3,1,0.75,0.25,3,0
"('tidewater',)",7,2,0.77778,0.22222,4,0
"('rough',)",4,1,0.8,0.2,4,0
"('sustaining',)",4,1,0.8,0.2,4,0
"('greensboro',)",11,4,0.73333,0.26667,3,0
"('wrapping',)",3,1,0.75,0.25,3,0
"('attended',)",3,1,0.75,0.25,3,0
"('waited',)",3,1,0.75,0.25,3,0
"('minute',)",5,1,0.83333,0.16667,5,0
"('booking',)",9,3,0.75,0.25,3,0
"('colderthannormal',)",3,1,0.75,0.25,3,0
"('utilized',)",3,1,0.75,0.25,3,0
"('fence',)",4,1,0.8,0.2,4,0
"('entertainment',)",22,8,0.73333,0.26667,3,0
"('shortfall',)",4,1,0.8,0.2,4,0
"('claims',)",33,10,0.76744,0.23256,3,0
"('formation',)",8,1,0.88889,0.11111,8,0
"('lifted',)",7,2,0.77778,0.22222,4,0
"('nebraska',)",11,4,0.73333,0.26667,3,0
"('excluding',)",31,12,0.72093,0.27907,3,0
"('digital',)",25,9,0.73529,0.26471,3,0
"('mobile',)",31,9,0.775,0.225,3,0
"('latemarch',)",5,2,0.71429,0.28571,3,0
"('usedvehicle',)",14,4,0.77778,0.22222,4,0
"('fifth',)",65,24,0.73034,0.26966,3,0
"('nuclear',)",5,2,0.71429,0.28571,3,0
"('preferred',)",7,1,0.875,0.125,7,0
"('inclined',)",7,1,0.875,0.125,7,0
"('midsingledigit',)",9,2,0.81818,0.18182,4,0
"('supplychain',)",4,1,0.8,0.2,4,0
"('syracuse',)",3,1,0.75,0.25,3,0
"('relations',)",4,1,0.8,0.2,4,0
"('projecting',)",13,4,0.76471,0.23529,3,0
"('things',)",15,2,0.88235,0.11765,7,0
"('refunds',)",5,1,0.83333,0.16667,5,0
"('80',)",22,8,0.73333,0.26667,3,0
"('unrest',)",3,1,0.75,0.25,3,0
"('pushback',)",30,10,0.75,0.25,3,0
"('87',)",3,1,0.75,0.25,3,0
"('02',)",8,2,0.8,0.2,4,0
"('logistics',)",63,20,0.75904,0.24096,3,0
"('disposable',)",3,1,0.75,0.25,3,0
"('noteworthy',)",6,2,0.75,0.25,3,0
"('eliminate',)",5,1,0.83333,0.16667,5,0
"('midmay',)",47,18,0.72308,0.27692,3,0
"('negligible',)",5,2,0.71429,0.28571,3,0
"('southwestern',)",12,3,0.8,0.2,4,0
"('36',)",16,4,0.8,0.2,4,0
"('slowtomoderate',)",4,1,0.8,0.2,4,0
"('510',)",6,1,0.85714,0.14286,6,0
"('dwindled',)",3,1,0.75,0.25,3,0
"('hike',)",13,5,0.72222,0.27778,3,0
"('client',)",20,7,0.74074,0.25926,3,0
"('higherskilled',)",11,4,0.73333,0.26667,3,0
"('square',)",17,6,0.73913,0.26087,3,0
"('subcontracting',)",5,2,0.71429,0.28571,3,0
"('lend',)",9,2,0.81818,0.18182,4,0
"('discounter',)",3,1,0.75,0.25,3,0
"('500000',)",20,7,0.74074,0.25926,3,0
"('chance',)",5,2,0.71429,0.28571,3,0
"('eggs',)",59,21,0.7375,0.2625,3,0
"('separate',)",10,4,0.71429,0.28571,3,0
"('tablets',)",7,1,0.875,0.125,7,0
"('propped',)",3,1,0.75,0.25,3,0
"('pause',)",16,6,0.72727,0.27273,3,0
"('delivering',)",3,1,0.75,0.25,3,0
"('warn',)",4,1,0.8,0.2,4,0
"('revolving',)",6,2,0.75,0.25,3,0
"('authorities',)",4,1,0.8,0.2,4,0
"('lowtomid',)",6,1,0.85714,0.14286,6,0
"('sc',)",3,1,0.75,0.25,3,0
"('bump',)",6,2,0.75,0.25,3,0
"('inquires',)",3,1,0.75,0.25,3,0
"('08',)",3,1,0.75,0.25,3,0
"('54',)",10,1,0.90909,0.09091,10,0
"('minot',)",3,1,0.75,0.25,3,0
"('renewable',)",9,3,0.75,0.25,3,0
"('cloud',)",57,21,0.73077,0.26923,3,0
"('tenth',)",43,16,0.72881,0.27119,3,0
"('dates',)",5,1,0.83333,0.16667,5,0
"('designated',)",8,2,0.8,0.2,4,0
"('mediumterm',)",5,2,0.71429,0.28571,3,0
"('pose',)",5,1,0.83333,0.16667,5,0
"('bids',)",23,4,0.85185,0.14815,6,0
"('recede',)",3,1,0.75,0.25,3,0
"('2013',)",300,96,0.75758,0.24242,3,0
"('innovative',)",7,2,0.77778,0.22222,4,0
"('film',)",3,1,0.75,0.25,3,0
"('relationships',)",9,2,0.81818,0.18182,4,0
"('ratio',)",6,2,0.75,0.25,3,0
"('initiated',)",5,2,0.71429,0.28571,3,0
"('62',)",8,3,0.72727,0.27273,3,0
"('introduction',)",8,1,0.88889,0.11111,8,0
"('basins',)",5,1,0.83333,0.16667,5,0
"('revisions',)",27,9,0.75,0.25,3,0
"('path',)",3,1,0.75,0.25,3,0
"('ammunition',)",3,1,0.75,0.25,3,0
"('ran',)",7,1,0.875,0.125,7,0
"('restructure',)",4,1,0.8,0.2,4,0
"('cheaper',)",8,2,0.8,0.2,4,0
"('estimate',)",8,1,0.88889,0.11111,8,0
"('missed',)",3,1,0.75,0.25,3,0
"('resumed',)",30,7,0.81081,0.18919,4,0
"('crossover',)",12,1,0.92308,0.07692,12,0
"('opted',)",3,1,0.75,0.25,3,0
"('routes',)",5,1,0.83333,0.16667,5,0
"('lateseason',)",8,1,0.88889,0.11111,8,0
"('drawing',)",5,1,0.83333,0.16667,5,0
"('vacated',)",4,1,0.8,0.2,4,0
"('laws',)",11,4,0.73333,0.26667,3,0
"('brazil',)",5,2,0.71429,0.28571,3,0
"('ma',)",8,2,0.8,0.2,4,0
"('conversely',)",24,7,0.77419,0.22581,3,0
"('midjune',)",14,4,0.77778,0.22222,4,0
"('provider',)",25,10,0.71429,0.28571,3,0
"('provides',)",22,7,0.75862,0.24138,3,0
"('automation',)",20,6,0.76923,0.23077,3,0
"('speculation',)",3,1,0.75,0.25,3,0
"('forcing',)",14,4,0.77778,0.22222,4,0
"('thailand',)",7,1,0.875,0.125,7,0
"('riskier',)",5,1,0.83333,0.16667,5,0
"('status',)",6,1,0.85714,0.14286,6,0
"('homebuilder',)",10,1,0.90909,0.09091,10,0
"('budgeted',)",10,2,0.83333,0.16667,5,0
"('parties',)",3,1,0.75,0.25,3,0
"('predicts',)",6,1,0.85714,0.14286,6,0
"('sanguine',)",4,1,0.8,0.2,4,0
"('ships',)",11,1,0.91667,0.08333,11,0
"('purpose',)",5,2,0.71429,0.28571,3,0
"('conversations',)",3,1,0.75,0.25,3,0
"('boards',)",27,10,0.72973,0.27027,3,0
"('launches',)",9,1,0.9,0.1,9,0
"('divided',)",4,1,0.8,0.2,4,0
"('generators',)",4,1,0.8,0.2,4,0
"('catch',)",8,2,0.8,0.2,4,0
"('threetosix',)",3,1,0.75,0.25,3,0
"('pharmacy',)",6,1,0.85714,0.14286,6,0
"('enjoying',)",4,1,0.8,0.2,4,0
"('payment',)",43,17,0.71667,0.28333,3,0
"('cargoes',)",4,1,0.8,0.2,4,0
"('population',)",8,3,0.72727,0.27273,3,0
"('treasury',)",5,2,0.71429,0.28571,3,0
"('review',)",16,6,0.72727,0.27273,3,0
"('turkeys',)",29,9,0.76316,0.23684,3,0
"('science',)",7,1,0.875,0.125,7,0
"('hour',)",13,3,0.8125,0.1875,4,0
"('nonfarm',)",3,1,0.75,0.25,3,0
"('76',)",6,1,0.85714,0.14286,6,0
"('ramping',)",5,2,0.71429,0.28571,3,0
"('together',)",6,1,0.85714,0.14286,6,0
"('complexes',)",5,2,0.71429,0.28571,3,0
"('admissions',)",8,3,0.72727,0.27273,3,0
"('transitory',)",7,2,0.77778,0.22222,4,0
"('chinese',)",37,8,0.82222,0.17778,5,0
"('recreation',)",10,3,0.76923,0.23077,3,0
"('door',)",6,1,0.85714,0.14286,6,0
"('stopped',)",6,2,0.75,0.25,3,0
"('averaged',)",11,1,0.91667,0.08333,11,0
"('corridors',)",3,1,0.75,0.25,3,0
"('highrise',)",7,2,0.77778,0.22222,4,0
"('gridlock',)",3,1,0.75,0.25,3,0
"('expert',)",14,5,0.73684,0.26316,3,0
"('thermal',)",13,5,0.72222,0.27778,3,0
"('engaged',)",15,6,0.71429,0.28571,3,0
"('doors',)",3,1,0.75,0.25,3,0
"('ordered',)",5,1,0.83333,0.16667,5,0
"('silver',)",3,1,0.75,0.25,3,0
"('legislation',)",17,5,0.77273,0.22727,3,0
"('bargain',)",3,1,0.75,0.25,3,0
"('didnt',)",3,1,0.75,0.25,3,0
"('bowling',)",4,1,0.8,0.2,4,0
"('green',)",4,1,0.8,0.2,4,0
"('visit',)",143,57,0.715,0.285,3,0
"('semiannual',)",3,1,0.75,0.25,3,0
"('produces',)",4,1,0.8,0.2,4,0
"('loading',)",5,1,0.83333,0.16667,5,0
"('underpinned',)",3,1,0.75,0.25,3,0
"('crushed',)",12,4,0.75,0.25,3,0
"('relation',)",7,2,0.77778,0.22222,4,0
"('spillover',)",3,1,0.75,0.25,3,0
"('anchor',)",3,1,0.75,0.25,3,0
"('regained',)",4,1,0.8,0.2,4,0
"('quoting',)",4,1,0.8,0.2,4,0
"('headquarters',)",10,3,0.76923,0.23077,3,0
"('nationally',)",9,2,0.81818,0.18182,4,0
"('pet',)",6,2,0.75,0.25,3,0
"('backed',)",5,2,0.71429,0.28571,3,0
"('flexibility',)",8,2,0.8,0.2,4,0
"('pursue',)",4,1,0.8,0.2,4,0
"('oilproducing',)",6,2,0.75,0.25,3,0
"('relevant',)",3,1,0.75,0.25,3,0
"('sitting',)",4,1,0.8,0.2,4,0
"('stockpiles',)",3,1,0.75,0.25,3,0
"('macro',)",5,1,0.83333,0.16667,5,0
"('entrants',)",5,1,0.83333,0.16667,5,0
"('hoursofservice',)",7,1,0.875,0.125,7,0
"('atypical',)",3,1,0.75,0.25,3,0
"('marks',)",3,1,0.75,0.25,3,0
"('altogether',)",4,1,0.8,0.2,4,0
"('greening',)",6,2,0.75,0.25,3,0
"('fish',)",14,4,0.77778,0.22222,4,0
"('44',)",8,1,0.88889,0.11111,8,0
"('accountant',)",3,1,0.75,0.25,3,0
"('sequestration',)",31,5,0.86111,0.13889,6,0
"('unknown',)",3,1,0.75,0.25,3,0
"('tensions',)",22,5,0.81481,0.18519,4,0
"('guardedly',)",7,1,0.875,0.125,7,0
"('rollovers',)",3,1,0.75,0.25,3,0
"('oranges',)",9,3,0.75,0.25,3,0
"('forces',)",3,1,0.75,0.25,3,0
"('77',)",4,1,0.8,0.2,4,0
"('niche',)",3,1,0.75,0.25,3,0
"('225',)",3,1,0.75,0.25,3,0
"('instate',)",3,1,0.75,0.25,3,0
"('towers',)",4,1,0.8,0.2,4,0
"('pumping',)",3,1,0.75,0.25,3,0
"('questions',)",7,2,0.77778,0.22222,4,0
"('threeyear',)",7,1,0.875,0.125,7,0
"('threatened',)",6,1,0.85714,0.14286,6,0
"('lowwage',)",3,1,0.75,0.25,3,0
"('entered',)",3,1,0.75,0.25,3,0
"('fayetteville',)",3,1,0.75,0.25,3,0
"('mixeduse',)",24,4,0.85714,0.14286,6,0
"('mildly',)",25,8,0.75758,0.24242,3,0
"('complex',)",11,1,0.91667,0.08333,11,0
"('climbing',)",7,2,0.77778,0.22222,4,0
"('flooring',)",11,1,0.91667,0.08333,11,0
"('sand',)",22,8,0.73333,0.26667,3,0
"('footage',)",5,1,0.83333,0.16667,5,0
"('appreciate',)",8,1,0.88889,0.11111,8,0
"('headwinds',)",16,4,0.8,0.2,4,0
"('lowercost',)",5,1,0.83333,0.16667,5,0
"('transitioning',)",5,1,0.83333,0.16667,5,0
"('glacier',)",7,2,0.77778,0.22222,4,0
"('potatoes',)",8,3,0.72727,0.27273,3,0
"('plateau',)",8,2,0.8,0.2,4,0
"('governmentsponsored',)",4,1,0.8,0.2,4,0
"('respective',)",14,4,0.77778,0.22222,4,0
