NGram,Increase,Decrease,Increase_Weight,Decrease_Weight,Increase_Ratio,Decrease_Ratio
"('in', 'san', 'francisco', 'also')",13,5,0.72222,0.27778,3,0
"('agriculture', 'agricultural', 'conditions', 'were')",13,1,0.92857,0.07143,13,0
"('offset', 'by', 'weakness', 'in')",12,1,0.92308,0.07692,12,0
"('winter', 'wheat', 'crop', 'was')",37,9,0.80435,0.19565,4,0
"('cleveland', 'st', 'louis', 'and')",69,15,0.82143,0.17857,5,0
"('however', 'st', 'louis', 'noted')",12,3,0.8,0.2,4,0
"('st', 'louis', 'noted', 'some')",13,3,0.8125,0.1875,4,0
"('planting', 'was', 'ahead', 'of')",13,1,0.92857,0.07143,13,0
"('was', 'ahead', 'of', 'schedule')",13,2,0.86667,0.13333,7,0
"('behind', 'schedule', 'in', 'chicago')",12,4,0.75,0.25,3,0
"('schedule', 'in', 'chicago', 'st')",12,4,0.75,0.25,3,0
"('in', 'chicago', 'st', 'louis')",29,10,0.74359,0.25641,3,0
"('planting', 'of', 'cotton', 'and')",12,1,0.92308,0.07692,12,0
"('crops', 'in', 'the', 'san')",12,1,0.92308,0.07692,12,0
"('demand', 'for', 'housing', 'was')",14,3,0.82353,0.17647,5,0
"('was', 'on', 'the', 'rise')",15,2,0.88235,0.11765,7,0
"('and', 'kansas', 'city', 'sales')",24,5,0.82759,0.17241,5,0
"('kansas', 'city', 'sales', 'of')",19,2,0.90476,0.09524,9,0
"('real', 'estate', 'contacts', 'in')",37,13,0.74,0.26,3,0
"('estate', 'contacts', 'in', 'several')",11,3,0.78571,0.21429,4,0
"('after', 'an', 'increase', 'in')",19,6,0.76,0.24,3,0
"('vacancy', 'rates', 'were', 'falling')",10,3,0.76923,0.23077,3,0
"('and', 'construction', 'activity', 'was')",17,1,0.94444,0.05556,17,0
"('reported', 'speculative', 'construction', 'in')",10,1,0.90909,0.09091,10,0
"('and', 'the', 'district', 'of')",12,3,0.8,0.2,4,0
"('new', 'york', 'city', 'office')",19,2,0.90476,0.09524,9,0
"('vacancy', 'rates', 'in', 'the')",16,1,0.94118,0.05882,16,0
"('in', 'the', 'industrial', 'sector')",54,5,0.91525,0.08475,11,0
"('san', 'francisco', 'noted', 'increased')",18,5,0.78261,0.21739,4,0
"('variety', 'of', 'industries', 'in')",29,1,0.96667,0.03333,29,0
"('such', 'as', 'furniture', 'and')",15,3,0.83333,0.16667,5,0
"('several', 'districts', 'in', 'contrast')",12,1,0.92308,0.07692,12,0
"('to', 'be', 'down', 'in')",12,2,0.85714,0.14286,6,0
"('be', 'down', 'in', 'boston')",9,1,0.9,0.1,9,0
"('imports', 'was', 'reported', 'by')",9,3,0.75,0.25,3,0
"('activity', 'continued', 'to', 'expand')",121,42,0.74233,0.25767,3,0
"('to', 'expand', 'in', 'march')",8,3,0.72727,0.27273,3,0
"('expand', 'in', 'march', 'and')",8,3,0.72727,0.27273,3,0
"('york', 'cleveland', 'richmond', 'st')",11,1,0.91667,0.08333,11,0
"('philadelphia', 'atlanta', 'and', 'dallas')",14,4,0.77778,0.22222,4,0
"('atlanta', 'and', 'dallas', 'also')",9,3,0.75,0.25,3,0
"('the', 'rate', 'of', 'growth')",27,10,0.72973,0.27027,3,0
"('rate', 'of', 'growth', 'in')",10,4,0.71429,0.28571,3,0
"('tourism', 'was', 'described', 'as')",10,2,0.83333,0.16667,5,0
"('described', 'as', 'very', 'good')",7,1,0.875,0.125,7,0
"('as', 'very', 'good', 'in')",7,1,0.875,0.125,7,0
"('in', 'richmond', 'and', 'atlanta')",11,3,0.78571,0.21429,4,0
"('and', 'atlanta', 'reported', 'that')",29,9,0.76316,0.23684,3,0
"('the', 'minneapolis', 'district', 'was')",9,1,0.9,0.1,9,0
"('philadelphia', 'chicago', 'minneapolis', 'kansas')",22,2,0.91667,0.08333,11,0
"('cleveland', 'and', 'dallas', 'reported')",17,3,0.85,0.15,6,0
"('reported', 'recent', 'increases', 'in')",7,1,0.875,0.125,7,0
"('in', 'motor', 'vehicle', 'sales')",10,1,0.90909,0.09091,10,0
"('increases', 'were', 'said', 'to')",5,1,0.83333,0.16667,5,0
"('apparel', 'has', 'been', 'selling')",5,1,0.83333,0.16667,5,0
"('sales', 'of', 'home', 'furnishings')",26,9,0.74286,0.25714,3,0
"('sales', 'in', 'boston', 'new')",16,3,0.84211,0.15789,5,0
"('york', 'cleveland', 'atlanta', 'chicago')",29,6,0.82857,0.17143,5,0
"('cleveland', 'atlanta', 'chicago', 'and')",51,19,0.72857,0.27143,3,0
"('and', 'kansas', 'city', 'but')",9,3,0.75,0.25,3,0
"('increases', 'in', 'labor', 'costs')",8,3,0.72727,0.27273,3,0
"('districts', 'indicated', 'that', 'economic')",18,6,0.75,0.25,3,0
"('to', 'be', 'moderate', 'to')",3,1,0.75,0.25,3,0
"('be', 'moderate', 'to', 'strong')",3,1,0.75,0.25,3,0
"('activity', 'in', 'parts', 'of')",7,2,0.77778,0.22222,4,0
"('consumer', 'spending', 'was', 'generally')",8,3,0.72727,0.27273,3,0
"('all', 'regions', 'of', 'the')",7,1,0.875,0.125,7,0
"('top', 'boston', 'agriculture', 'agricultural')",3,1,0.75,0.25,3,0
"('boston', 'agriculture', 'agricultural', 'conditions')",3,1,0.75,0.25,3,0
"('top', 'boston', 'natural', 'resource')",3,1,0.75,0.25,3,0
"('boston', 'natural', 'resource', 'industries')",3,1,0.75,0.25,3,0
"('to', 'top', 'boston', 'employment')",3,1,0.75,0.25,3,0
"('from', 'a', 'year', 'earlier')",233,72,0.76393,0.23607,3,0
"('but', 'mixed', 'in', 'new')",17,6,0.73913,0.26087,3,0
"('mixed', 'in', 'new', 'york')",27,7,0.79412,0.20588,4,0
"('philadelphia', 'richmond', 'kansas', 'city')",30,9,0.76923,0.23077,3,0
"('crop', 'and', 'livestock', 'prices')",11,4,0.73333,0.26667,3,0
"('pace', 'of', 'growth', 'has')",19,7,0.73077,0.26923,3,0
"('services', 'districts', 'reporting', 'on')",50,20,0.71429,0.28571,3,0
"('in', 'many', 'areas', 'although')",28,10,0.73684,0.26316,3,0
"('for', 'the', 'most', 'part')",37,10,0.78723,0.21277,4,0
"('reported', 'that', 'inventories', 'were')",16,6,0.72727,0.27273,3,0
"('increased', 'in', 'most', 'districts')",33,13,0.71739,0.28261,3,0
"('atlanta', 'and', 'richmond', 'indicated')",12,4,0.75,0.25,3,0
"('reserve', 'bank', 'of', 'san')",10,4,0.71429,0.28571,3,0
"('bank', 'of', 'san', 'francisco')",10,4,0.71429,0.28571,3,0
"('the', 'kansas', 'city', 'region')",32,9,0.78049,0.21951,4,0
"('the', 'richmond', 'minneapolis', 'and')",31,3,0.91176,0.08824,10,0
"('richmond', 'minneapolis', 'and', 'san')",35,10,0.77778,0.22222,4,0
"('the', 'dallas', 'district', 'have')",22,3,0.88,0.12,7,0
"('the', 'cleveland', 'district', 'demand')",18,2,0.9,0.1,9,0
"('cleveland', 'district', 'demand', 'for')",18,1,0.94737,0.05263,18,0
"('has', 'been', 'flat', 'in')",18,1,0.94737,0.05263,18,0
"('flat', 'in', 'the', 'kansas')",20,7,0.74074,0.25926,3,0
"('a', 'number', 'of', 'other')",21,4,0.84,0.16,5,0
"('however', 'the', 'san', 'francisco')",16,1,0.94118,0.05882,16,0
"('than', 'in', 'recent', 'years')",22,1,0.95652,0.04348,22,0
"('in', 'most', 'regions', 'and')",19,2,0.90476,0.09524,9,0
"('workers', 'in', 'greatest', 'demand')",14,3,0.82353,0.17647,5,0
"('expansion', 'plans', 'in', 'the')",30,2,0.9375,0.0625,15,0
"('crop', 'in', 'the', 'kansas')",24,3,0.88889,0.11111,8,0
"('downward', 'pressure', 'on', 'agricultural')",13,1,0.92857,0.07143,13,0
"('pressure', 'on', 'agricultural', 'commodity')",13,1,0.92857,0.07143,13,0
"('on', 'agricultural', 'commodity', 'prices')",13,1,0.92857,0.07143,13,0
"('agricultural', 'commodity', 'prices', 'in')",13,1,0.92857,0.07143,13,0
"('of', 'corn', 'and', 'soybeans')",22,6,0.78571,0.21429,4,0
"('yields', 'in', 'the', 'dallas')",27,2,0.93103,0.06897,13,0
"('in', 'some', 'parts', 'of')",49,15,0.76562,0.23438,3,0
"('some', 'parts', 'of', 'the')",49,19,0.72059,0.27941,3,0
"('parts', 'of', 'the', 'richmond')",42,15,0.73684,0.26316,3,0
"('the', 'richmond', 'district', 'the')",19,3,0.86364,0.13636,6,0
"('said', 'to', 'be', 'rising')",31,1,0.96875,0.03125,31,0
"('still', 'weak', 'in', 'the')",11,3,0.78571,0.21429,4,0
"('weak', 'in', 'the', 'san')",11,3,0.78571,0.21429,4,0
"('san', 'francisco', 'district', 'sales')",11,1,0.91667,0.08333,11,0
"('to', 'be', 'affected', 'by')",12,1,0.92308,0.07692,12,0
"('and', 'some', 'types', 'of')",13,4,0.76471,0.23529,3,0
"('not', 'yet', 'observed', 'a')",9,3,0.75,0.25,3,0
"('about', 'sales', 'prospects', 'for')",12,4,0.75,0.25,3,0
"('sales', 'prospects', 'for', 'the')",12,4,0.75,0.25,3,0
"('rest', 'of', 'the', 'year')",37,11,0.77083,0.22917,3,0
"('of', 'the', 'year', 'similarly')",9,1,0.9,0.1,9,0
"('do', 'not', 'expect', 'the')",9,1,0.9,0.1,9,0
"('their', 'sales', 'in', 'the')",11,1,0.91667,0.08333,11,0
"('the', 'coming', 'months', 'manufacturing')",13,1,0.92857,0.07143,13,0
"('retail', 'sales', 'retail', 'sales')",27,4,0.87097,0.12903,7,0
"('auto', 'sales', 'retailers', 'were')",8,3,0.72727,0.27273,3,0
"('to', 'be', 'constrained', 'by')",11,1,0.91667,0.08333,11,0
"('of', 'construction', 'workers', 'in')",7,1,0.875,0.125,7,0
"('in', 'some', 'areas', 'the')",25,1,0.96154,0.03846,25,0
"('report', 'signs', 'of', 'slowing')",6,1,0.85714,0.14286,6,0
"('new', 'and', 'existing', 'home')",19,2,0.90476,0.09524,9,0
"('and', 'existing', 'home', 'sales')",18,5,0.78261,0.21739,4,0
"('in', 'most', 'areas', 'and')",28,1,0.96552,0.03448,28,0
"('low', 'inventories', 'of', 'unsold')",7,1,0.875,0.125,7,0
"('of', 'unsold', 'homes', 'were')",7,1,0.875,0.125,7,0
"('the', 'atlanta', 'and', 'kansas')",24,5,0.82759,0.17241,5,0
"('a', 'large', 'number', 'of')",21,2,0.91304,0.08696,10,0
"('in', 'both', 'business', 'and')",6,2,0.75,0.25,3,0
"('the', 'economy', 'in', 'the')",4,1,0.8,0.2,4,0
"('the', 'fourth', 'quarter', 'and')",9,1,0.9,0.1,9,0
"('the', 'philadelphia', 'atlanta', 'st')",21,2,0.91304,0.08696,10,0
"('philadelphia', 'atlanta', 'st', 'louis')",27,5,0.84375,0.15625,5,0
"('san', 'francisco', 'districts', 'all')",27,5,0.84375,0.15625,5,0
"('expressing', 'concern', 'about', 'the')",6,1,0.85714,0.14286,6,0
"('a', 'moderate', 'pace', 'although')",6,1,0.85714,0.14286,6,0
"('moderate', 'pace', 'although', 'several')",3,1,0.75,0.25,3,0
"('new', 'york', 'district', 'reports')",35,13,0.72917,0.27083,3,0
"('at', 'least', 'modest', 'growth')",7,2,0.77778,0.22222,4,0
"('least', 'modest', 'growth', 'in')",3,1,0.75,0.25,3,0
"('growth', 'in', 'business', 'activity')",6,1,0.85714,0.14286,6,0
"('in', 'business', 'activity', 'from')",3,1,0.75,0.25,3,0
"('boston', 'labor', 'markets', 'and')",3,1,0.75,0.25,3,0
"('conditions', 'in', 'the', 'southern')",32,1,0.9697,0.0303,32,0
"('was', 'the', 'only', 'district')",24,6,0.8,0.2,4,0
"('kansas', 'city', 'noted', 'that')",114,36,0.76,0.24,3,0
"('an', 'increase', 'in', 'oil')",20,3,0.86957,0.13043,7,0
"('increase', 'in', 'oil', 'prices')",21,1,0.95455,0.04545,21,0
"('activity', 'continued', 'to', 'decline')",46,10,0.82143,0.17857,5,0
"('of', 'activity', 'in', 'some')",18,4,0.81818,0.18182,4,0
"('in', 'demand', 'from', 'foreign')",16,3,0.84211,0.15789,5,0
"('dallas', 'district', 'noted', 'that')",24,1,0.96,0.04,24,0
"('25', 'percent', 'of', 'the')",17,1,0.94444,0.05556,17,0
"('production', 'over', 'the', 'next')",24,3,0.88889,0.11111,8,0
"('over', 'the', 'next', 'year')",33,10,0.76744,0.23256,3,0
"('the', 'downturn', 'in', 'the')",22,3,0.88,0.12,7,0
"('most', 'often', 'cited', 'as')",15,1,0.9375,0.0625,15,0
"('labor', 'markets', 'remained', 'very')",17,4,0.80952,0.19048,4,0
"('markets', 'remained', 'very', 'tight')",17,4,0.80952,0.19048,4,0
"('agriculture', 'agricultural', 'conditions', 'varied')",20,1,0.95238,0.04762,20,0
"('financial', 'conditions', 'in', 'the')",15,1,0.9375,0.0625,15,0
"('reported', 'that', 'corn', 'and')",20,3,0.86957,0.13043,7,0
"('that', 'corn', 'and', 'soybean')",22,3,0.88,0.12,7,0
"('corn', 'and', 'soybean', 'yields')",47,16,0.74603,0.25397,3,0
"('crop', 'conditions', 'in', 'the')",16,1,0.94118,0.05882,16,0
"('in', 'the', 'southern', 'part')",16,1,0.94118,0.05882,16,0
"('the', 'southern', 'part', 'of')",17,1,0.94444,0.05556,17,0
"('there', 'were', 'a', 'few')",53,12,0.81538,0.18462,4,0
"('were', 'a', 'few', 'reports')",46,11,0.80702,0.19298,4,0
"('pressure', 'on', 'wages', 'and')",26,5,0.83871,0.16129,5,0
"('generally', 'subdued', 'according', 'to')",14,1,0.93333,0.06667,14,0
"('that', 'temporary', 'help', 'agencies')",14,2,0.875,0.125,7,0
"('wages', 'in', 'order', 'to')",22,1,0.95652,0.04348,22,0
"('in', 'order', 'to', 'fill')",15,2,0.88235,0.11765,7,0
"('to', 'fill', 'positions', 'in')",14,1,0.93333,0.06667,14,0
"('in', 'the', 'last', 'three')",15,1,0.9375,0.0625,15,0
"('the', 'last', 'three', 'months')",15,2,0.88235,0.11765,7,0
"('months', 'contacts', 'in', 'the')",17,3,0.85,0.15,6,0
"('while', 'wages', 'continued', 'to')",14,4,0.77778,0.22222,4,0
"('up', 'in', 'parts', 'of')",17,1,0.94444,0.05556,17,0
"('the', 'form', 'of', 'higher')",16,2,0.88889,0.11111,8,0
"('form', 'of', 'higher', 'prices')",14,1,0.93333,0.06667,14,0
"('prices', 'generally', 'remained', 'flat')",15,1,0.9375,0.0625,15,0
"('change', 'in', 'retail', 'price')",14,3,0.82353,0.17647,5,0
"('and', 'kansas', 'city', 'indicated')",53,18,0.74648,0.25352,3,0
"('new', 'york', 'districts', 'noted')",20,3,0.86957,0.13043,7,0
"('reductions', 'in', 'the', 'financial')",13,3,0.8125,0.1875,4,0
"('prices', 'labor', 'markets', 'remained')",29,2,0.93548,0.06452,14,0
"('dallas', 'was', 'the', 'only')",12,3,0.8,0.2,4,0
"('labor', 'market', 'tightness', 'continued')",15,1,0.9375,0.0625,15,0
"('and', 'expansion', 'plans', 'in')",22,3,0.88,0.12,7,0
"('a', 'few', 'years', 'ago')",14,1,0.93333,0.06667,14,0
"('in', 'most', 'areas', 'but')",17,4,0.80952,0.19048,4,0
"('but', 'appeared', 'to', 'be')",14,3,0.82353,0.17647,5,0
"('as', 'being', 'in', 'short')",12,2,0.85714,0.14286,6,0
"('being', 'in', 'short', 'supply')",12,2,0.85714,0.14286,6,0
"('district', 'continued', 'to', 'be')",19,2,0.90476,0.09524,9,0
"('continued', 'to', 'be', 'very')",14,2,0.875,0.125,7,0
"('kansas', 'city', 'district', 'noted')",18,2,0.9,0.1,9,0
"('year', 'labor', 'markets', 'wages')",11,2,0.84615,0.15385,5,0
"('in', 'most', 'districts', 'especially')",16,3,0.84211,0.15789,5,0
"('especially', 'in', 'new', 'york')",12,2,0.85714,0.14286,6,0
"('york', 'chicago', 'and', 'kansas')",18,7,0.72,0.28,3,0
"('kansas', 'city', 'cleveland', 'noted')",13,1,0.92857,0.07143,13,0
"('mortgage', 'originations', 'and', 'refinancing')",11,1,0.91667,0.08333,11,0
"('as', 'mortgage', 'interest', 'rates')",11,3,0.78571,0.21429,4,0
"('mortgage', 'interest', 'rates', 'fell')",10,3,0.76923,0.23077,3,0
"('from', 'the', 'last', 'beige')",10,3,0.76923,0.23077,3,0
"('beige', 'book', 'report', 'and')",11,1,0.91667,0.08333,11,0
"('philadelphia', 'cleveland', 'and', 'st')",11,4,0.73333,0.26667,3,0
"('st', 'louis', 'reported', 'increasing')",9,1,0.9,0.1,9,0
"('while', 'atlanta', 'minneapolis', 'and')",9,3,0.75,0.25,3,0
"('atlanta', 'minneapolis', 'and', 'kansas')",46,13,0.77966,0.22034,4,0
"('continued', 'to', 'experience', 'strong')",16,2,0.88889,0.11111,8,0
"('to', 'experience', 'strong', 'demand')",14,1,0.93333,0.06667,14,0
"('uncertainty', 'about', 'economic', 'conditions')",9,3,0.75,0.25,3,0
"('commercial', 'real', 'estate', 'was')",22,4,0.84615,0.15385,5,0
"('lending', 'contacts', 'in', 'the')",9,2,0.81818,0.18182,4,0
"('the', 'philadelphia', 'cleveland', 'and')",28,9,0.75676,0.24324,3,0
"('san', 'francisco', 'districts', 'suggested')",9,1,0.9,0.1,9,0
"('that', 'there', 'was', 'a')",14,2,0.875,0.125,7,0
"('there', 'was', 'a', 'pickup')",10,3,0.76923,0.23077,3,0
"('was', 'a', 'pickup', 'in')",11,3,0.78571,0.21429,4,0
"('in', 'loan', 'demand', 'from')",14,1,0.93333,0.06667,14,0
"('in', '11', 'of', 'the')",8,2,0.8,0.2,4,0
"('11', 'of', 'the', '12')",8,2,0.8,0.2,4,0
"('producers', 'in', 'the', 'cleveland')",19,7,0.73077,0.26923,3,0
"('over', 'the', 'late', 'summer')",8,1,0.88889,0.11111,8,0
"('late', 'summer', 'and', 'early')",8,1,0.88889,0.11111,8,0
"('summer', 'and', 'early', 'fall')",9,1,0.9,0.1,9,0
"('of', 'semiconductors', 'and', 'other')",22,4,0.84615,0.15385,5,0
"('in', 'half', 'of', 'the')",9,1,0.9,0.1,9,0
"('half', 'of', 'the', 'districts')",44,17,0.72131,0.27869,3,0
"('in', 'the', 'auto', 'industry')",25,2,0.92593,0.07407,13,0
"('most', 'districts', 'although', 'there')",33,10,0.76744,0.23256,3,0
"('districts', 'although', 'there', 'were')",28,10,0.73684,0.26316,3,0
"('markets', 'st', 'louis', 'and')",7,1,0.875,0.125,7,0
"('to', 'the', 'lack', 'of')",11,1,0.91667,0.08333,11,0
"('most', 'of', 'the', 'country')",60,17,0.77922,0.22078,4,0
"('an', 'increase', 'in', 'new')",24,7,0.77419,0.22581,3,0
"('with', 'no', 'signs', 'of')",8,1,0.88889,0.11111,8,0
"('typical', 'seasonal', 'slowdown', 'in')",8,1,0.88889,0.11111,8,0
"('reported', 'some', 'weakness', 'in')",10,3,0.76923,0.23077,3,0
"('sales', 'of', 'higher', 'priced')",7,1,0.875,0.125,7,0
"('of', 'higher', 'priced', 'homes')",7,1,0.875,0.125,7,0
"('tourism', 'most', 'districts', 'reported')",13,1,0.92857,0.07143,13,0
"('at', 'or', 'slightly', 'below')",7,2,0.77778,0.22222,4,0
"('the', 'boston', 'cleveland', 'richmond')",31,2,0.93939,0.06061,15,0
"('boston', 'cleveland', 'richmond', 'and')",14,2,0.875,0.125,7,0
"('retailers', 'in', 'some', 'districts')",10,1,0.90909,0.09091,10,0
"('sales', 'were', 'picking', 'up')",5,1,0.83333,0.16667,5,0
"('cleveland', 'richmond', 'and', 'chicago')",43,4,0.91489,0.08511,11,0
"('and', 'san', 'francisco', 'retailers')",5,2,0.71429,0.28571,3,0
"('san', 'francisco', 'retailers', 'in')",5,2,0.71429,0.28571,3,0
"('spending', 'was', 'reported', 'to')",8,3,0.72727,0.27273,3,0
"('reported', 'to', 'be', 'very')",10,1,0.90909,0.09091,10,0
"('and', 'minneapolis', 'reported', 'a')",5,1,0.83333,0.16667,5,0
"('in', 'september', 'and', 'october')",8,2,0.8,0.2,4,0
"('sectors', 'retail', 'sales', 'were')",3,1,0.75,0.25,3,0
"('retail', 'sales', 'were', 'mostly')",4,1,0.8,0.2,4,0
"('manufacturing', 'activity', 'continued', 'at')",9,2,0.81818,0.18182,4,0
"('conditions', 'varied', 'across', 'districts')",13,5,0.72222,0.27778,3,0
"('low', 'commodity', 'prices', 'and')",44,3,0.93617,0.06383,15,0
"('weather', 'conditions', 'in', 'some')",3,1,0.75,0.25,3,0
"('were', 'generally', 'flat', 'to')",4,1,0.8,0.2,4,0
"('in', 'energy', 'and', 'mining')",21,1,0.95455,0.04545,21,0
"('last', 'year', 'according', 'to')",24,1,0.96,0.04,24,0
"('percent', 'yearoveryear', 'in', 'the')",21,1,0.95455,0.04545,21,0
"('montana', 'and', 'north', 'dakota')",23,1,0.95833,0.04167,23,0
"('contacts', 'in', 'the', 'minneapolis')",29,5,0.85294,0.14706,6,0
"('the', 'minneapolis', 'district', 'also')",23,4,0.85185,0.14815,6,0
"('of', 'iron', 'ore', 'and')",21,2,0.91304,0.08696,10,0
"('and', 'natural', 'resources', 'agriculture')",28,2,0.93333,0.06667,14,0
"('in', 'the', 'chicago', 'st')",46,5,0.90196,0.09804,9,0
"('to', 'cover', 'production', 'costs')",21,1,0.95455,0.04545,21,0
"('in', 'the', 'minneapolis', 'and')",59,23,0.71951,0.28049,3,0
"('districts', 'reporting', 'on', 'banking')",26,3,0.89655,0.10345,9,0
"('that', 'demand', 'for', 'commercial')",35,2,0.94595,0.05405,18,0
"('a', 'seasonal', 'decline', 'in')",22,1,0.95652,0.04348,22,0
"('business', 'lending', 'expanded', 'at')",19,1,0.95,0.05,19,0
"('lending', 'expanded', 'at', 'a')",25,1,0.96154,0.03846,25,0
"('a', 'healthy', 'pace', 'in')",20,7,0.74074,0.25926,3,0
"('san', 'francisco', 'and', 'new')",36,3,0.92308,0.07692,12,0
"('francisco', 'and', 'new', 'york')",36,3,0.92308,0.07692,12,0
"('demand', 'for', 'residential', 'mortgages')",66,23,0.74157,0.25843,3,0
"('office', 'vacancy', 'rates', 'are')",35,1,0.97222,0.02778,35,0
"('in', 'minneapolisst', 'paul', 'and')",24,4,0.85714,0.14286,6,0
"('and', 'the', 'richmond', 'district')",22,4,0.84615,0.15385,5,0
"('of', 'the', 'boston', 'new')",20,8,0.71429,0.28571,3,0
"('york', 'and', 'chicago', 'districts')",26,8,0.76471,0.23529,3,0
"('including', 'richmond', 'st', 'louis')",17,1,0.94444,0.05556,17,0
"('increases', 'in', 'home', 'prices')",22,3,0.88,0.12,7,0
"('reported', 'by', 'boston', 'new')",18,3,0.85714,0.14286,6,0
"('and', 'st', 'louis', 'the')",18,4,0.81818,0.18182,4,0
"('levels', 'of', 'real', 'estate')",18,1,0.94737,0.05263,18,0
"('in', 'november', 'and', 'december')",33,1,0.97059,0.02941,33,0
"('of', 'new', 'home', 'construction')",27,1,0.96429,0.03571,27,0
"('reported', 'by', 'the', 'new')",16,3,0.84211,0.15789,5,0
"('the', 'new', 'york', 'cleveland')",63,22,0.74118,0.25882,3,0
"('louis', 'kansas', 'city', 'dallas')",47,7,0.87037,0.12963,7,0
"('in', 'the', 'number', 'of')",144,46,0.75789,0.24211,3,0
"('robust', 'in', 'the', 'chicago')",17,3,0.85,0.15,6,0
"('markets', 'are', 'tight', 'in')",16,1,0.94118,0.05882,16,0
"('in', 'several', 'districts', 'with')",28,3,0.90323,0.09677,9,0
"('firms', 'are', 'having', 'difficulty')",15,1,0.9375,0.0625,15,0
"('are', 'having', 'difficulty', 'finding')",19,3,0.86364,0.13636,6,0
"('difficulty', 'finding', 'workers', 'to')",19,1,0.95,0.05,19,0
"('finding', 'workers', 'to', 'fill')",19,1,0.95,0.05,19,0
"('contacts', 'report', 'strong', 'demand')",16,1,0.94118,0.05882,16,0
"('in', 'richmond', 'and', 'chicago')",27,5,0.84375,0.15625,5,0
"('labor', 'market', 'conditions', 'across')",17,1,0.94444,0.05556,17,0
"('market', 'conditions', 'across', 'the')",16,1,0.94118,0.05882,16,0
"('in', 'the', 'demand', 'for')",73,7,0.9125,0.0875,10,0
"('more', 'moderate', 'than', 'in')",14,1,0.93333,0.06667,14,0
"('moderate', 'than', 'in', 'the')",14,1,0.93333,0.06667,14,0
"('than', 'in', 'the', 'recent')",19,1,0.95,0.05,19,0
"('in', 'the', 'recent', 'past')",23,3,0.88462,0.11538,8,0
"('a', 'result', 'of', 'import')",13,3,0.8125,0.1875,4,0
"('in', 'the', 'case', 'of')",36,1,0.97297,0.02703,36,0
"('and', 'dallas', 'reports', 'that')",13,5,0.72222,0.27778,3,0
"('mention', 'price', 'increases', 'for')",13,1,0.92857,0.07143,13,0
"('than', 'a', 'year', 'ago')",279,100,0.73615,0.26385,3,0
"('the', 'motor', 'vehicle', 'industry')",15,1,0.9375,0.0625,15,0
"('and', 'philadelphia', 'and', 'st')",11,2,0.84615,0.15385,5,0
"('by', 'contrast', 'new', 'york')",27,3,0.9,0.1,9,0
"('retailers', 'in', 'many', 'districts')",11,1,0.91667,0.08333,11,0
"('a', 'surge', 'in', 'sales')",9,1,0.9,0.1,9,0
"('to', 'be', 'higher', 'than')",15,1,0.9375,0.0625,15,0
"('sales', 'of', 'winter', 'apparel')",13,1,0.92857,0.07143,13,0
"('grew', 'at', 'a', 'moderate')",62,19,0.76543,0.23457,3,0
"('moderate', 'pace', 'during', 'the')",22,5,0.81481,0.18519,4,0
"('philadelphia', 'and', 'minneapolis', 'districts')",29,4,0.87879,0.12121,7,0
"('slightly', 'from', 'a', 'year')",35,11,0.76087,0.23913,3,0
"('a', 'year', 'earlier', 'retailers')",8,1,0.88889,0.11111,8,0
"('year', 'earlier', 'retailers', 'in')",7,1,0.875,0.125,7,0
"('in', 'some', 'sectors', 'and')",10,3,0.76923,0.23077,3,0
"('said', 'to', 'be', 'up')",19,1,0.95,0.05,19,0
"('are', 'low', 'by', 'historical')",4,1,0.8,0.2,4,0
"('of', 'the', 'year', 'was')",10,2,0.83333,0.16667,5,0
"('reports', 'from', 'business', 'contacts')",7,2,0.77778,0.22222,4,0
"('business', 'contacts', 'in', 'the')",9,3,0.75,0.25,3,0
"('a', 'pickup', 'in', 'activity')",26,6,0.8125,0.1875,4,0
"('pace', 'of', 'growth', 'for')",8,1,0.88889,0.11111,8,0
"('1999', 'this', 'document', 'summarizes')",8,2,0.8,0.2,4,0
"('home', 'monetary', 'policy', '1999')",8,2,0.8,0.2,4,0
"('monetary', 'policy', '1999', 'calendar')",8,2,0.8,0.2,4,0
"('policy', '1999', 'calendar', 'accessibility')",8,2,0.8,0.2,4,0
"('1999', 'calendar', 'accessibility', 'to')",8,2,0.8,0.2,4,0
"('1999', 'summary', 'skip', 'to')",4,1,0.8,0.2,4,0
"('1999', 'summary', 'districts', 'boston')",4,1,0.8,0.2,4,0
"('in', 'january', 'and', 'february')",100,22,0.81967,0.18033,5,0
"('january', 'and', 'february', 'boston')",37,2,0.94872,0.05128,19,0
"('districts', 'in', 'january', 'and')",34,3,0.91892,0.08108,11,0
"('across', 'the', 'districts', 'and')",26,4,0.86667,0.13333,7,0
"('in', 'some', 'areas', 'richmond')",23,3,0.88462,0.11538,8,0
"('both', 'districts', 'noted', 'that')",21,5,0.80769,0.19231,4,0
"('districts', 'noted', 'that', 'credit')",21,4,0.84,0.16,5,0
"('noted', 'that', 'credit', 'standards')",24,2,0.92308,0.07692,12,0
"('that', 'credit', 'standards', 'for')",24,3,0.88889,0.11111,8,0
"('some', 'oil', 'and', 'gas')",23,1,0.95833,0.04167,23,0
"('production', 'return', 'to', 'top')",45,3,0.9375,0.0625,15,0
"('during', 'january', 'and', 'february')",24,5,0.82759,0.17241,5,0
"('boston', 'philadelphia', 'richmond', 'atlanta')",27,5,0.84375,0.15625,5,0
