NGram,Increase,Decrease,Increase_Weight,Decrease_Weight,Increase_Ratio,Decrease_Ratio
"('and', 'wage', 'pressures', 'increased', 'for')",13,1,0.92857,0.07143,13,0
"('wage', 'pressures', 'increased', 'for', 'some')",13,1,0.92857,0.07143,13,0
"('5', 'percent', 'in', 'st', 'louis')",17,1,0.94444,0.05556,17,0
"('percent', 'in', 'st', 'louis', 'and')",19,1,0.95,0.05,19,0
"('kansas', 'city', 'reported', 'that', 'wage')",28,3,0.90323,0.09677,9,0
"('city', 'reported', 'that', 'wage', 'pressures')",13,3,0.8125,0.1875,4,0
"('philadelphia', 'st', 'louis', 'and', 'dallas')",16,4,0.8,0.2,4,0
"('quality', 'and', 'lending', 'standards', 'were')",15,4,0.78947,0.21053,4,0
"('and', 'kansas', 'city', 'reported', 'tighter')",12,2,0.85714,0.14286,6,0
"('increase', 'in', 'the', 'price', 'of')",13,1,0.92857,0.07143,13,0
"('the', 'price', 'of', 'crude', 'oil')",16,2,0.88889,0.11111,8,0
"('services', 'to', 'businesses', 'and', 'consumers')",15,1,0.9375,0.0625,15,0
"('and', 'natural', 'resources', 'agricultural', 'producers')",11,1,0.91667,0.08333,11,0
"('natural', 'resources', 'agricultural', 'producers', 'faced')",11,1,0.91667,0.08333,11,0
"('resources', 'agricultural', 'producers', 'faced', 'mixed')",11,1,0.91667,0.08333,11,0
"('agricultural', 'producers', 'faced', 'mixed', 'conditions')",12,1,0.92308,0.07692,12,0
"('crop', 'yields', 'in', 'some', 'areas')",10,1,0.90909,0.09091,10,0
"('wheat', 'crop', 'in', 'the', 'kansas')",10,3,0.76923,0.23077,3,0
"('the', 'st', 'louis', 'and', 'minneapolis')",35,6,0.85366,0.14634,6,0
"('louis', 'and', 'minneapolis', 'districts', 'and')",10,1,0.90909,0.09091,10,0
"('estate', 'and', 'construction', 'construction', 'activity')",8,1,0.88889,0.11111,8,0
"('residential', 'and', 'nonresidential', 'real', 'estate')",9,1,0.9,0.1,9,0
"('up', 'more', 'than', '20', 'percent')",9,1,0.9,0.1,9,0
"('20', 'percent', 'in', 'recent', 'months')",8,1,0.88889,0.11111,8,0
"('compared', 'with', 'a', 'year', 'earlier')",132,48,0.73333,0.26667,3,0
"('with', 'a', 'year', 'earlier', 'in')",28,5,0.84848,0.15152,6,0
"('a', 'year', 'earlier', 'in', 'contrast')",15,1,0.9375,0.0625,15,0
"('the', 'boston', 'new', 'york', 'richmond')",18,6,0.75,0.25,3,0
"('and', 'san', 'francisco', 'districts', 'indicated')",20,5,0.8,0.2,4,0
"('san', 'francisco', 'districts', 'indicated', 'that')",13,4,0.76471,0.23529,3,0
"('from', 'a', 'year', 'earlier', 'for')",25,5,0.83333,0.16667,5,0
"('in', 'dallas', 'and', 'san', 'francisco')",36,6,0.85714,0.14286,6,0
"('boston', 'atlanta', 'and', 'san', 'francisco')",9,1,0.9,0.1,9,0
"('atlanta', 'and', 'san', 'francisco', 'noted')",16,1,0.94118,0.05882,16,0
"('period', 'compared', 'to', 'a', 'year')",5,1,0.83333,0.16667,5,0
"('electronics', 'appliances', 'and', 'home', 'furnishings')",5,2,0.71429,0.28571,3,0
"('levels', 'from', 'a', 'year', 'earlier')",5,1,0.83333,0.16667,5,0
"('the', 'minneapolis', 'district', 'in', 'contrast')",5,1,0.83333,0.16667,5,0
"('final', 'goods', 'and', 'services', 'were')",25,4,0.86207,0.13793,6,0
"('in', 'some', 'areas', 'conditions', 'in')",3,1,0.75,0.25,3,0
"('city', 'and', 'dallas', 'districts', 'where')",27,1,0.96429,0.03571,27,0
"('the', 'gulf', 'of', 'mexico', 'is')",18,1,0.94737,0.05263,18,0
"('in', 'most', 'of', 'the', 'st')",17,6,0.73913,0.26087,3,0
"('most', 'of', 'the', 'st', 'louis')",17,6,0.73913,0.26087,3,0
"('in', 'cleveland', 'st', 'louis', 'and')",18,3,0.85714,0.14286,6,0
"('contacts', 'in', 'kansas', 'city', 'and')",18,3,0.85714,0.14286,6,0
"('city', 'and', 'san', 'francisco', 'noted')",38,11,0.77551,0.22449,3,0
"('the', 'philadelphia', 'and', 'cleveland', 'districts')",25,10,0.71429,0.28571,3,0
"('in', 'the', 'dallas', 'district', 'office')",19,3,0.86364,0.13636,6,0
"('both', 'office', 'and', 'industrial', 'space')",17,4,0.80952,0.19048,4,0
"('at', 'a', 'high', 'level', 'but')",16,1,0.94118,0.05882,16,0
"('more', 'than', 'half', 'of', 'the')",27,4,0.87097,0.12903,7,0
"('half', 'of', 'the', 'districts', 'while')",15,1,0.9375,0.0625,15,0
"('higher', 'sales', 'than', 'a', 'year')",17,1,0.94444,0.05556,17,0
"('sales', 'than', 'a', 'year', 'ago')",20,1,0.95238,0.04762,20,0
"('than', 'a', 'year', 'ago', 'and')",40,16,0.71429,0.28571,3,0
"('a', 'year', 'ago', 'and', 'home')",16,2,0.88889,0.11111,8,0
"('sales', 'in', 'new', 'york', 'city')",20,3,0.86957,0.13043,7,0
"('the', 'pace', 'of', 'residential', 'construction')",18,1,0.94737,0.05263,18,0
"('the', 'philadelphia', 'and', 'minneapolis', 'districts')",17,3,0.85,0.15,6,0
"('new', 'york', 'richmond', 'atlanta', 'chicago')",26,6,0.8125,0.1875,4,0
"('demand', 'new', 'york', 'richmond', 'and')",13,3,0.8125,0.1875,4,0
"('a', 'slowing', 'in', 'the', 'rate')",13,3,0.8125,0.1875,4,0
"('services', 'districts', 'reporting', 'on', 'business')",12,2,0.85714,0.14286,6,0
"('districts', 'reporting', 'on', 'business', 'services')",12,3,0.8,0.2,4,0
"('demand', 'for', 'legal', 'services', 'from')",12,1,0.92308,0.07692,12,0
"('information', 'technology', 'service', 'firms', 'in')",12,1,0.92308,0.07692,12,0
"('in', 'the', 'manufacturing', 'sector', 'as')",11,3,0.78571,0.21429,4,0
"('boston', 'philadelphia', 'st', 'louis', 'minneapolis')",13,3,0.8125,0.1875,4,0
"('report', 'very', 'tight', 'labor', 'markets')",7,1,0.875,0.125,7,0
"('increase', 'wages', 'in', 'order', 'to')",6,1,0.85714,0.14286,6,0
"('retailers', 'in', 'the', 'dallas', 'district')",23,4,0.85185,0.14815,6,0
"('since', 'the', 'last', 'report', 'contacts')",19,7,0.73077,0.26923,3,0
"('in', 'april', 'and', 'may', 'but')",3,1,0.75,0.25,3,0
"('the', 'overall', 'pace', 'of', 'growth')",9,3,0.75,0.25,3,0
"('that', 'commercial', 'real', 'estate', 'activity')",13,5,0.72222,0.27778,3,0
"('commercial', 'real', 'estate', 'markets', 'remained')",48,10,0.82759,0.17241,5,0
"('and', 'kansas', 'city', 'indicated', 'that')",29,10,0.74359,0.25641,3,0
"('and', 'dallas', 'districts', 'reported', 'that')",30,11,0.73171,0.26829,3,0
"('in', 'the', 'first', 'quarter', 'of')",25,10,0.71429,0.28571,3,0
"('workers', 'in', 'a', 'variety', 'of')",26,1,0.96296,0.03704,26,0
"('philadelphia', 'kansas', 'city', 'and', 'san')",33,7,0.825,0.175,5,0
"('and', 'natural', 'gas', 'prices', 'in')",21,1,0.95455,0.04545,21,0
"('costs', 'on', 'to', 'their', 'customers')",21,1,0.95455,0.04545,21,0
"('increases', 'return', 'to', 'top', 'boston')",24,8,0.75,0.25,3,0
"('new', 'york', 'atlanta', 'minneapolis', 'and')",24,4,0.85714,0.14286,6,0
"('minneapolis', 'and', 'san', 'francisco', 'indicated')",31,2,0.93939,0.06061,15,0
"('of', 'the', 'districts', 'that', 'reported')",21,3,0.875,0.125,7,0
"('the', 'districts', 'that', 'reported', 'on')",26,9,0.74286,0.25714,3,0
"('that', 'reported', 'on', 'this', 'sector')",22,3,0.88,0.12,7,0
"('a', 'variety', 'of', 'industries', 'in')",20,1,0.95238,0.04762,20,0
"('new', 'york', 'cleveland', 'and', 'san')",26,1,0.96296,0.03704,26,0
"('york', 'cleveland', 'and', 'san', 'francisco')",26,1,0.96296,0.03704,26,0
"('minneapolis', 'and', 'kansas', 'city', 'reported')",40,15,0.72727,0.27273,3,0
"('new', 'york', 'richmond', 'atlanta', 'st')",19,6,0.76,0.24,3,0
"('york', 'richmond', 'atlanta', 'st', 'louis')",19,6,0.76,0.24,3,0
"('business', 'loans', 'and', 'commercial', 'real')",18,1,0.94737,0.05263,18,0
"('loans', 'and', 'commercial', 'real', 'estate')",26,2,0.92857,0.07143,13,0
"('and', 'commercial', 'real', 'estate', 'loans')",46,7,0.86792,0.13208,7,0
"('banks', 'in', 'the', 'st', 'louis')",18,3,0.85714,0.14286,6,0
"('but', 'banks', 'in', 'the', 'atlanta')",18,3,0.85714,0.14286,6,0
"('been', 'steady', 'employment', 'and', 'wages')",18,2,0.9,0.1,9,0
"('in', 'philadelphia', 'atlanta', 'and', 'st')",20,3,0.86957,0.13043,7,0
"('noted', 'an', 'increase', 'in', 'credit')",17,1,0.94444,0.05556,17,0
"('an', 'increase', 'in', 'credit', 'card')",19,5,0.79167,0.20833,4,0
"('increase', 'in', 'credit', 'card', 'usage')",17,3,0.85,0.15,6,0
"('refinancing', 'activity', 'was', 'reported', 'to')",18,1,0.94737,0.05263,18,0
"('reported', 'to', 'have', 'picked', 'up')",23,1,0.95833,0.04167,23,0
"('york', 'cleveland', 'atlanta', 'chicago', 'st')",17,3,0.85,0.15,6,0
"('philadelphia', 'and', 'cleveland', 'indicated', 'that')",16,1,0.94118,0.05882,16,0
"('indicated', 'that', 'commercial', 'and', 'industrial')",17,3,0.85,0.15,6,0
"('that', 'commercial', 'and', 'industrial', 'loan')",18,6,0.75,0.25,3,0
"('commercial', 'and', 'industrial', 'loan', 'demand')",33,5,0.86842,0.13158,7,0
"('reported', 'that', 'business', 'loan', 'demand')",16,1,0.94118,0.05882,16,0
"('has', 'been', 'restrained', 'as', 'firms')",16,2,0.88889,0.11111,8,0
"('chicago', 'minneapolis', 'kansas', 'city', 'dallas')",46,11,0.80702,0.19298,4,0
"('in', 'the', 'richmond', 'district', 'has')",14,2,0.875,0.125,7,0
"('chicago', 'and', 'st', 'louis', 'reported')",27,5,0.84375,0.15625,5,0
"('steady', 'in', 'the', 'philadelphia', 'district')",14,3,0.82353,0.17647,5,0
"('down', 'in', 'the', 'kansas', 'city')",13,3,0.8125,0.1875,4,0
"('for', 'both', 'new', 'and', 'existing')",15,3,0.83333,0.16667,5,0
"('both', 'new', 'and', 'existing', 'homes')",32,5,0.86486,0.13514,6,0
"('new', 'york', 'richmond', 'atlanta', 'minneapolis')",24,2,0.92308,0.07692,12,0
"('atlanta', 'minneapolis', 'and', 'dallas', 'reported')",12,3,0.8,0.2,4,0
"('and', 'dallas', 'reported', 'increases', 'in')",15,3,0.83333,0.16667,5,0
"('was', 'steady', 'in', 'philadelphia', 'and')",12,3,0.8,0.2,4,0
"('in', 'philadelphia', 'and', 'kansas', 'city')",15,2,0.88235,0.11765,7,0
"('and', 'down', 'in', 'st', 'louis')",12,3,0.8,0.2,4,0
"('cleveland', 'atlanta', 'st', 'louis', 'and')",19,4,0.82609,0.17391,5,0
"('up', 'in', 'the', 'cleveland', 'and')",15,1,0.9375,0.0625,15,0
"('new', 'york', 'philadelphia', 'kansas', 'city')",15,3,0.83333,0.16667,5,0
"('york', 'philadelphia', 'kansas', 'city', 'and')",12,3,0.8,0.2,4,0
"('rents', 'have', 'been', 'steady', 'to')",12,1,0.92308,0.07692,12,0
"('majority', 'of', 'federal', 'reserve', 'districts')",9,1,0.9,0.1,9,0
"('in', 'all', 'districts', 'except', 'boston')",9,3,0.75,0.25,3,0
"('all', 'districts', 'except', 'boston', 'and')",9,3,0.75,0.25,3,0
"('in', 'the', 'boston', 'and', 'san')",21,6,0.77778,0.22222,4,0
"('san', 'francisco', 'districts', 'philadelphia', 'and')",9,1,0.9,0.1,9,0
"('indicated', 'that', 'business', 'was', 'strong')",8,1,0.88889,0.11111,8,0
"('year', 'compared', 'with', 'last', 'year')",7,1,0.875,0.125,7,0
"('although', 'several', 'districts', 'reported', 'that')",10,3,0.76923,0.23077,3,0
"('reported', 'that', 'sales', 'have', 'improved')",7,1,0.875,0.125,7,0
"('atlanta', 'chicago', 'minneapolis', 'dallas', 'and')",11,2,0.84615,0.15385,5,0
"('chicago', 'minneapolis', 'dallas', 'and', 'san')",26,5,0.83871,0.16129,5,0
"('cleveland', 'richmond', 'and', 'kansas', 'city')",18,3,0.85714,0.14286,6,0
"('new', 'york', 'cleveland', 'and', 'atlanta')",6,1,0.85714,0.14286,6,0
"('sales', 'of', 'home', 'furnishings', 'and')",6,2,0.75,0.25,3,0
"('a', 'variety', 'of', 'industries', 'and')",5,1,0.83333,0.16667,5,0
"('do', 'not', 'appear', 'to', 'have')",6,1,0.85714,0.14286,6,0
"('not', 'appear', 'to', 'have', 'increased')",5,1,0.83333,0.16667,5,0
"('manufacturing', 'activity', 'continued', 'to', 'decline')",10,1,0.90909,0.09091,10,0
"('continued', 'to', 'decline', 'in', 'most')",13,4,0.76471,0.23529,3,0
"('of', 'the', 'views', 'of', 'federal')",10,4,0.71429,0.28571,3,0
"('philadelphia', 'minneapolis', 'and', 'kansas', 'city')",22,8,0.73333,0.26667,3,0
"('little', 'changed', 'from', 'a', 'year')",14,4,0.77778,0.22222,4,0
"('sales', 'were', 'flat', 'to', 'down')",16,6,0.72727,0.27273,3,0
"('natural', 'resources', 'agricultural', 'conditions', 'were')",17,5,0.77273,0.22727,3,0
"('cleveland', 'chicago', 'minneapolis', 'kansas', 'city')",11,4,0.73333,0.26667,3,0
"('corn', 'cotton', 'and', 'soybean', 'yields')",9,1,0.9,0.1,9,0
"('richmond', 'atlanta', 'and', 'st', 'louis')",29,6,0.82857,0.17143,5,0
"('atlanta', 'and', 'st', 'louis', 'reported')",27,3,0.9,0.1,9,0
"('and', 'st', 'louis', 'indicated', 'that')",8,3,0.72727,0.27273,3,0
"('richmond', 'kansas', 'city', 'and', 'minneapolis')",9,3,0.75,0.25,3,0
"('upward', 'wage', 'pressures', 'continued', 'to')",10,3,0.76923,0.23077,3,0
"('was', 'reported', 'to', 'be', 'mixed')",9,3,0.75,0.25,3,0
"('new', 'york', 'st', 'louis', 'and')",19,3,0.86364,0.13636,6,0
"('contacts', 'in', 'the', 'boston', 'philadelphia')",12,1,0.92308,0.07692,12,0
"('the', 'boston', 'philadelphia', 'and', 'cleveland')",14,1,0.93333,0.06667,14,0
"('boston', 'philadelphia', 'and', 'cleveland', 'districts')",14,1,0.93333,0.06667,14,0
"('kansas', 'city', 'and', 'dallas', 'while')",8,1,0.88889,0.11111,8,0
"('st', 'louis', 'reported', 'a', 'slight')",10,3,0.76923,0.23077,3,0
"('new', 'orders', 'and', 'production', 'were')",21,6,0.77778,0.22222,4,0
"('boston', 'new', 'york', 'chicago', 'and')",9,3,0.75,0.25,3,0
"('the', 'first', 'time', 'in', 'a')",10,2,0.83333,0.16667,5,0
"('contacts', 'in', 'some', 'districts', 'reported')",7,1,0.875,0.125,7,0
"('and', 'san', 'francisco', 'districts', 'however')",15,6,0.71429,0.28571,3,0
"('in', 'new', 'orders', 'and', 'production')",39,9,0.8125,0.1875,4,0
"('and', 'construction', 'activity', 'were', 'mixed')",5,1,0.83333,0.16667,5,0
"('while', 'kansas', 'city', 'and', 'dallas')",5,1,0.83333,0.16667,5,0
"('louis', 'and', 'minneapolis', 'districts', 'while')",5,1,0.83333,0.16667,5,0
"('in', 'the', 'chicago', 'and', 'dallas')",23,7,0.76667,0.23333,3,0
"('in', 'over', 'half', 'the', 'districts')",4,1,0.8,0.2,4,0
"('inventories', 'were', 'in', 'good', 'shape')",5,1,0.83333,0.16667,5,0
"('chicago', 'and', 'dallas', 'indicated', 'that')",7,1,0.875,0.125,7,0
"('while', 'demand', 'for', 'business', 'loans')",4,1,0.8,0.2,4,0
"('continued', 'to', 'express', 'concern', 'about')",9,2,0.81818,0.18182,4,0
"('to', 'express', 'concern', 'about', 'rising')",4,1,0.8,0.2,4,0
"('pressures', 'were', 'said', 'to', 'be')",5,1,0.83333,0.16667,5,0
"('the', 'richmond', 'district', 'reported', 'that')",21,7,0.75,0.25,3,0
"('flat', 'in', 'the', 'new', 'york')",14,4,0.77778,0.22222,4,0
"('and', 'kansas', 'city', 'also', 'reported')",19,2,0.90476,0.09524,9,0
"('were', 'reported', 'to', 'be', 'strong')",5,2,0.71429,0.28571,3,0
"('reported', 'to', 'be', 'strong', 'in')",5,2,0.71429,0.28571,3,0
"('in', 'the', 'philadelphia', 'district', 'said')",17,3,0.85,0.15,6,0
"('the', 'philadelphia', 'district', 'said', 'their')",6,2,0.75,0.25,3,0
"('in', 'the', 'energy', 'sector', 'continued')",10,2,0.83333,0.16667,5,0
"('the', 'energy', 'sector', 'continued', 'to')",13,2,0.86667,0.13333,7,0
"('in', 'the', 'oil', 'and', 'gas')",21,8,0.72414,0.27586,3,0
"('kansas', 'city', 'indicated', 'that', 'the')",6,2,0.75,0.25,3,0
"('in', 'the', 'dallas', 'district', 'also')",13,3,0.8125,0.1875,4,0
"('the', 'dallas', 'district', 'also', 'expressed')",12,2,0.85714,0.14286,6,0
"('minneapolis', 'reported', 'that', 'activity', 'in')",6,2,0.75,0.25,3,0
"('reported', 'that', 'activity', 'in', 'the')",13,3,0.8125,0.1875,4,0
"('new', 'york', 'cleveland', 'richmond', 'atlanta')",10,2,0.83333,0.16667,5,0
"('indicate', 'that', 'the', 'count', 'of')",22,5,0.81481,0.18519,4,0
"('that', 'the', 'count', 'of', 'active')",22,5,0.81481,0.18519,4,0
"('active', 'oil', 'and', 'gas', 'drilling')",39,11,0.78,0.22,4,0
"('oil', 'and', 'gas', 'drilling', 'rigs')",59,13,0.81944,0.18056,5,0
"('in', 'july', 'and', 'august', 'the')",22,1,0.95652,0.04348,22,0
"('the', 'dallas', 'district', 'also', 'noted')",22,1,0.95652,0.04348,22,0
"('producers', 'in', 'the', 'kansas', 'city')",29,4,0.87879,0.12121,7,0
"('the', 'middle', 'of', 'the', 'year')",21,1,0.95455,0.04545,21,0
"('and', 'kansas', 'city', 'districts', 'as')",21,1,0.95455,0.04545,21,0
"('the', 'kansas', 'city', 'district', 'expect')",25,5,0.83333,0.16667,5,0
"('a', 'year', 'ago', 'in', 'contrast')",22,3,0.88,0.12,7,0
"('san', 'francisco', 'reported', 'that', 'sales')",22,3,0.88,0.12,7,0
"('rates', 'were', 'reported', 'to', 'be')",22,1,0.95652,0.04348,22,0
"('reported', 'no', 'change', 'in', 'the')",22,1,0.95652,0.04348,22,0
"('in', 'july', 'and', 'august', 'although')",17,1,0.94444,0.05556,17,0
"('continued', 'to', 'be', 'weak', 'in')",18,2,0.9,0.1,9,0
"('real', 'estate', 'markets', 'remained', 'soft')",28,3,0.90323,0.09677,9,0
"('in', 'boston', 'philadelphia', 'chicago', 'minneapolis')",16,2,0.88889,0.11111,8,0
"('boston', 'philadelphia', 'chicago', 'minneapolis', 'kansas')",16,2,0.88889,0.11111,8,0
"('boston', 'philadelphia', 'minneapolis', 'and', 'kansas')",17,1,0.94444,0.05556,17,0
"('rates', 'for', 'commercial', 'and', 'industrial')",20,3,0.86957,0.13043,7,0
"('new', 'york', 'richmond', 'atlanta', 'and')",26,5,0.83871,0.16129,5,0
"('atlanta', 'and', 'st', 'louis', 'indicated')",17,3,0.85,0.15,6,0
"('cleveland', 'st', 'louis', 'kansas', 'city')",21,1,0.95455,0.04545,21,0
"('improvement', 'in', 'the', 'near', 'future')",16,1,0.94118,0.05882,16,0
"('the', 'minneapolisst', 'paul', 'area', 'in')",18,1,0.94737,0.05263,18,0
"('in', 'the', 'second', 'quarter', 'from')",15,2,0.88235,0.11765,7,0
"('quarter', 'from', 'a', 'year', 'earlier')",16,1,0.94118,0.05882,16,0
"('rents', 'were', 'reported', 'to', 'be')",17,1,0.94444,0.05556,17,0
"('districts', 'reported', 'an', 'increase', 'in')",35,12,0.74468,0.25532,3,0
"('kansas', 'city', 'and', 'boston', 'reported')",14,3,0.82353,0.17647,5,0
"('were', 'said', 'to', 'be', 'up')",15,1,0.9375,0.0625,15,0
"('kansas', 'city', 'reported', 'that', 'these')",14,1,0.93333,0.06667,14,0
"('city', 'reported', 'that', 'these', 'prices')",14,1,0.93333,0.06667,14,0
"('the', 'rising', 'cost', 'of', 'health')",28,11,0.71795,0.28205,3,0
"('cleveland', 'atlanta', 'chicago', 'and', 'minneapolis')",13,1,0.92857,0.07143,13,0
"('last', 'beige', 'book', 'in', 'new')",13,3,0.8125,0.1875,4,0
"('beige', 'book', 'in', 'new', 'york')",13,3,0.8125,0.1875,4,0
"('in', 'richmond', 'and', 'st', 'louis')",15,1,0.9375,0.0625,15,0
"('reported', 'an', 'increase', 'in', 'business')",15,2,0.88235,0.11765,7,0
"('the', 'atlanta', 'district', 'noted', 'that')",16,1,0.94118,0.05882,16,0
"('software', 'and', 'information', 'technology', 'services')",38,14,0.73077,0.26923,3,0
"('in', 'maryland', 'and', 'north', 'carolina')",12,1,0.92308,0.07692,12,0
"('and', 'other', 'business', 'activity', 'reports')",26,4,0.86667,0.13333,7,0
"('other', 'business', 'activity', 'reports', 'of')",26,4,0.86667,0.13333,7,0
"('little', 'to', 'no', 'growth', 'in')",12,1,0.92308,0.07692,12,0
"('growth', 'in', 'july', 'and', 'august')",11,2,0.84615,0.15385,5,0
"('boston', 'and', 'cleveland', 'reported', 'that')",14,2,0.875,0.125,7,0
"('reported', 'strong', 'demand', 'for', 'construction')",11,1,0.91667,0.08333,11,0
"('the', 'steel', 'industry', 'continued', 'to')",12,1,0.92308,0.07692,12,0
"('saw', 'increases', 'in', 'orders', 'and')",11,1,0.91667,0.08333,11,0
"('activity', 'in', 'august', 'after', 'a')",11,1,0.91667,0.08333,11,0
"('less', 'optimistic', 'than', 'they', 'were')",12,1,0.92308,0.07692,12,0
"('than', 'they', 'were', 'earlier', 'in')",12,1,0.92308,0.07692,12,0
"('for', 'the', 'next', 'few', 'months')",14,2,0.875,0.125,7,0
"('months', 'manufacturing', 'and', 'other', 'business')",16,4,0.8,0.2,4,0
"('new', 'york', 'and', 'philadelphia', 'noted')",16,3,0.84211,0.15789,5,0
"('york', 'and', 'philadelphia', 'noted', 'that')",12,3,0.8,0.2,4,0
"('inventories', 'are', 'in', 'line', 'with')",13,3,0.8125,0.1875,4,0
"('are', 'in', 'line', 'with', 'expectations')",10,3,0.76923,0.23077,3,0
"('in', 'line', 'with', 'expectations', 'although')",9,3,0.75,0.25,3,0
"('line', 'with', 'expectations', 'although', 'a')",9,3,0.75,0.25,3,0
"('with', 'expectations', 'although', 'a', 'few')",9,3,0.75,0.25,3,0
"('while', 'natural', 'gas', 'prices', 'have')",9,1,0.9,0.1,9,0
"('natural', 'gas', 'prices', 'have', 'been')",9,1,0.9,0.1,9,0
"('activity', 'on', 'the', 'other', 'hand')",7,1,0.875,0.125,7,0
"('the', 'other', 'hand', 'commercial', 'real')",7,1,0.875,0.125,7,0
"('other', 'hand', 'commercial', 'real', 'estate')",7,1,0.875,0.125,7,0
"('demand', 'for', 'residential', 'mortgages', 'and')",8,3,0.72727,0.27273,3,0
"('noted', 'that', 'the', 'demand', 'for')",17,1,0.94444,0.05556,17,0
"('remained', 'at', 'a', 'low', 'level')",13,4,0.76471,0.23529,3,0
"('reported', 'little', 'change', 'in', 'the')",14,3,0.82353,0.17647,5,0
"('final', 'goods', 'and', 'services', 'was')",12,1,0.92308,0.07692,12,0
"('and', 'prices', 'of', 'finished', 'goods')",18,2,0.9,0.1,9,0
"('activity', 'increased', 'slightly', 'in', 'the')",10,1,0.90909,0.09091,10,0
"('the', 'end', 'of', 'the', 'year')",55,21,0.72368,0.27632,3,0
"('in', 'chicago', 'and', 'dallas', 'and')",12,1,0.92308,0.07692,12,0
"('reported', 'that', 'the', 'number', 'of')",25,2,0.92593,0.07407,13,0
"('capital', 'spending', 'in', 'the', 'first')",9,1,0.9,0.1,9,0
"('spending', 'in', 'the', 'first', 'half')",9,1,0.9,0.1,9,0
"('in', 'the', 'first', 'half', 'of')",32,9,0.78049,0.21951,4,0
"('manufacturers', 'in', 'the', 'san', 'francisco')",13,1,0.92857,0.07143,13,0
"('in', 'the', 'travel', 'and', 'tourism')",20,2,0.90909,0.09091,10,0
"('the', 'travel', 'and', 'tourism', 'sector')",27,1,0.96429,0.03571,27,0
"('for', 'commercial', 'real', 'estate', 'continued')",16,3,0.84211,0.15789,5,0
"('commercial', 'real', 'estate', 'continued', 'to')",18,3,0.85714,0.14286,6,0
"('kansas', 'city', 'district', 'in', 'the')",9,2,0.81818,0.18182,4,0
"('a', 'significant', 'increase', 'in', 'the')",11,1,0.91667,0.08333,11,0
"('increase', 'in', 'the', 'number', 'of')",57,9,0.86364,0.13636,6,0
"('construction', 'activity', 'over', 'the', 'next')",14,4,0.77778,0.22222,4,0
"('over', 'the', 'next', 'two', 'years')",9,1,0.9,0.1,9,0
"('and', 'kansas', 'city', 'reported', 'no')",9,1,0.9,0.1,9,0
"('kansas', 'city', 'reported', 'no', 'change')",9,1,0.9,0.1,9,0
"('a', 'sharp', 'rise', 'in', 'the')",10,3,0.76923,0.23077,3,0
"('the', 'prices', 'of', 'oil', 'and')",9,1,0.9,0.1,9,0
"('prices', 'of', 'oil', 'and', 'natural')",9,1,0.9,0.1,9,0
"('of', 'natural', 'gas', 'and', 'crude')",9,1,0.9,0.1,9,0
"('natural', 'gas', 'and', 'crude', 'oil')",9,2,0.81818,0.18182,4,0
"('wage', 'pressure', 'was', 'described', 'as')",9,3,0.75,0.25,3,0
"('minneapolis', 'reported', 'modest', 'wage', 'increases')",9,1,0.9,0.1,9,0
"('2', 'percent', 'compared', 'with', 'a')",10,1,0.90909,0.09091,10,0
"('percent', 'compared', 'with', 'a', 'year')",27,9,0.75,0.25,3,0
"('kansas', 'city', 'noted', 'that', 'the')",15,3,0.83333,0.16667,5,0
"('chicago', 'and', 'san', 'francisco', 'reported')",20,5,0.8,0.2,4,0
"('the', 'manufacturing', 'sector', 'continued', 'to')",16,4,0.8,0.2,4,0
"('reported', 'increases', 'in', 'new', 'orders')",18,2,0.9,0.1,9,0
"('increases', 'in', 'new', 'orders', 'shipments')",9,1,0.9,0.1,9,0
"('in', 'new', 'orders', 'shipments', 'and')",8,1,0.88889,0.11111,8,0
"('activity', 'was', 'flat', 'to', 'up')",10,1,0.90909,0.09091,10,0
"('flat', 'to', 'up', 'slightly', 'in')",12,4,0.75,0.25,3,0
"('districts', 'however', 'kansas', 'city', 'reported')",8,3,0.72727,0.27273,3,0
"('from', 'the', 'previous', 'survey', 'period')",20,4,0.83333,0.16667,5,0
"('remained', 'strong', 'in', 'the', 'cleveland')",8,3,0.72727,0.27273,3,0
"('expected', 'real', 'estate', 'and', 'construction')",8,1,0.88889,0.11111,8,0
"('sales', 'remained', 'at', 'high', 'levels')",9,1,0.9,0.1,9,0
"('there', 'were', 'numerous', 'reports', 'of')",14,1,0.93333,0.06667,14,0
"('was', 'strongest', 'in', 'the', 'richmond')",8,1,0.88889,0.11111,8,0
"('in', 'the', 'richmond', 'district', 'where')",8,1,0.88889,0.11111,8,0
"('sales', 'remained', 'strong', 'and', 'the')",8,1,0.88889,0.11111,8,0
"('after', 'an', 'increase', 'in', 'november')",8,3,0.72727,0.27273,3,0
"('at', 'low', 'levels', 'in', 'the')",8,1,0.88889,0.11111,8,0
"('due', 'in', 'part', 'to', 'increased')",9,1,0.9,0.1,9,0
"('a', 'wide', 'variety', 'of', 'crops')",9,1,0.9,0.1,9,0
"('the', 'richmond', 'atlanta', 'chicago', 'and')",14,3,0.82353,0.17647,5,0
"('and', 'kansas', 'city', 'activity', 'in')",8,1,0.88889,0.11111,8,0
"('kansas', 'city', 'activity', 'in', 'the')",8,1,0.88889,0.11111,8,0
"('in', 'new', 'york', 'and', 'st')",14,1,0.93333,0.06667,14,0
