NGram,Increase,Decrease,Increase_Weight,Decrease_Weight,Increase_Ratio,Decrease_Ratio
"('intensified', 'in', 'the')",14,5,0.73684,0.26316,3,0
"('in', 'the', 'carolinas')",38,6,0.86364,0.13636,6,0
"('rental', 'rates', 'rose')",23,1,0.95833,0.04167,23,0
"('philadelphia', 'districts', 'and')",16,4,0.8,0.2,4,0
"('faster', 'growth', 'in')",24,6,0.8,0.2,4,0
"('growth', 'in', 'construction')",31,7,0.81579,0.18421,4,0
"('in', 'construction', 'activity')",44,12,0.78571,0.21429,4,0
"('uptick', 'in', 'activity')",28,3,0.90323,0.09677,9,0
"('new', 'construction', 'projects')",25,5,0.83333,0.16667,5,0
"('construction', 'projects', 'planned')",13,1,0.92857,0.07143,13,0
"('projects', 'planned', 'in')",13,1,0.92857,0.07143,13,0
"('in', 'contrast', 'atlanta')",16,1,0.94118,0.05882,16,0
"('while', 'activity', 'in')",49,15,0.76562,0.23438,3,0
"('district', 'was', 'described')",13,4,0.76471,0.23529,3,0
"('office', 'leasing', 'was')",21,2,0.91304,0.08696,10,0
"('be', 'leveling', 'off')",21,8,0.72414,0.27586,3,0
"('leveling', 'off', 'in')",30,12,0.71429,0.28571,3,0
"('boston', 'and', 'in')",13,4,0.76471,0.23529,3,0
"('vacancy', 'rates', 'rose')",17,2,0.89474,0.10526,9,0
"('central', 'business', 'districts')",14,1,0.93333,0.06667,14,0
"('districts', 'banking', 'and')",17,4,0.80952,0.19048,4,0
"('costs', 'increased', 'in')",20,4,0.83333,0.16667,5,0
"('pressure', 'on', 'prices')",80,21,0.79208,0.20792,4,0
"('on', 'prices', 'in')",19,2,0.90476,0.09524,9,0
"('prices', 'in', 'contrast')",23,2,0.92,0.08,12,0
"('in', 'contrast', 'san')",18,1,0.94737,0.05263,18,0
"('contrast', 'san', 'francisco')",18,1,0.94737,0.05263,18,0
"('reported', 'that', 'lower')",20,7,0.74074,0.25926,3,0
"('labor', 'costs', 'in')",22,2,0.91667,0.08333,11,0
"('cost', 'increases', 'in')",37,7,0.84091,0.15909,5,0
"('increases', 'in', 'those')",12,1,0.92308,0.07692,12,0
"('areas', 'commercial', 'real')",14,1,0.93333,0.06667,14,0
"('chicago', 'district', 'indicated')",13,3,0.8125,0.1875,4,0
"('indicated', 'that', 'existing')",19,1,0.95,0.05,19,0
"('that', 'existing', 'home')",28,4,0.875,0.125,7,0
"('sales', 'were', 'described')",32,7,0.82051,0.17949,5,0
"('described', 'as', 'brisk')",14,1,0.93333,0.06667,14,0
"('as', 'brisk', 'in')",14,1,0.93333,0.06667,14,0
"('new', 'home', 'purchases')",12,1,0.92308,0.07692,12,0
"('were', 'above', 'the')",15,1,0.9375,0.0625,15,0
"('previous', 'years', 'level')",18,3,0.85714,0.14286,6,0
"('years', 'level', 'in')",11,3,0.78571,0.21429,4,0
"('about', 'the', 'next')",16,1,0.94118,0.05882,16,0
"('the', 'next', 'few')",122,40,0.75309,0.24691,3,0
"('next', 'few', 'months')",95,24,0.79832,0.20168,4,0
"('months', 'home', 'prices')",11,2,0.84615,0.15385,5,0
"('home', 'prices', 'moved')",13,1,0.92857,0.07143,13,0
"('prices', 'moved', 'higher')",24,6,0.8,0.2,4,0
"('in', 'housing', 'starts')",20,3,0.86957,0.13043,7,0
"('francisco', 'districts', 'residential')",10,1,0.90909,0.09091,10,0
"('construction', 'was', 'particularly')",10,1,0.90909,0.09091,10,0
"('of', 'the', 'activity')",21,1,0.95455,0.04545,21,0
"('construction', 'was', 'said')",10,1,0.90909,0.09091,10,0
"('to', 'be', 'running')",13,4,0.76471,0.23529,3,0
"('at', 'a', 'record')",12,4,0.75,0.25,3,0
"('a', 'record', 'pace')",11,1,0.91667,0.08333,11,0
"('increased', 'residential', 'construction')",12,1,0.92308,0.07692,12,0
"('residential', 'construction', 'were')",24,1,0.96,0.04,24,0
"('in', 'contrast', 'new')",15,4,0.78947,0.21053,4,0
"('a', 'bit', 'in')",52,7,0.88136,0.11864,7,0
"('and', 'parts', 'of')",35,4,0.89744,0.10256,9,0
"('motor', 'vehicle', 'production')",14,3,0.82353,0.17647,5,0
"('boston', 'cleveland', 'chicago')",48,18,0.72727,0.27273,3,0
"('and', 'led', 'some')",11,2,0.84615,0.15385,5,0
"('in', 'the', 'furniture')",20,4,0.83333,0.16667,5,0
"('st', 'louis', 'characterized')",9,3,0.75,0.25,3,0
"('noted', 'that', 'shipments')",12,1,0.92308,0.07692,12,0
"('that', 'shipments', 'of')",12,1,0.92308,0.07692,12,0
"('increased', 'expectations', 'for')",12,1,0.92308,0.07692,12,0
"('for', 'business', 'conditions')",9,1,0.9,0.1,9,0
"('business', 'conditions', 'in')",23,5,0.82143,0.17857,5,0
"('coming', 'months', 'were')",13,2,0.86667,0.13333,7,0
"('were', 'mostly', 'positive')",40,15,0.72727,0.27273,3,0
"('for', 'example', 'reported')",12,2,0.85714,0.14286,6,0
"('example', 'reported', 'that')",9,2,0.81818,0.18182,4,0
"('that', 'most', 'manufacturers')",13,3,0.8125,0.1875,4,0
"('expectations', 'were', 'positive')",18,3,0.85714,0.14286,6,0
"('were', 'positive', 'but')",15,2,0.88235,0.11765,7,0
"('orders', 'and', 'output')",9,1,0.9,0.1,9,0
"('to', 'increase', 'over')",47,13,0.78333,0.21667,4,0
"('increase', 'over', 'the')",40,16,0.71429,0.28571,3,0
"('months', 'construction', 'and')",10,2,0.83333,0.16667,5,0
"('manufacturing', 'activity', 'strengthened')",17,1,0.94444,0.05556,17,0
"('activity', 'strengthened', 'in')",26,8,0.76471,0.23529,3,0
"('dallas', 'districts', 'manufacturing')",9,3,0.75,0.25,3,0
"('said', 'that', 'its')",9,2,0.81818,0.18182,4,0
"('its', 'manufacturing', 'sector')",10,3,0.76923,0.23077,3,0
"('manufacturing', 'sector', 'remained')",24,5,0.82759,0.17241,5,0
"('was', 'up', 'from')",48,13,0.78689,0.21311,4,0
"('ago', 'in', 'the')",49,17,0.74242,0.25758,3,0
"('district', 'while', 'in')",10,1,0.90909,0.09091,10,0
"('york', 'noted', 'that')",50,13,0.79365,0.20635,4,0
"('leveled', 'off', 'and')",8,1,0.88889,0.11111,8,0
"('off', 'and', 'that')",8,3,0.72727,0.27273,3,0
"('that', 'hotel', 'occupancy')",13,4,0.76471,0.23529,3,0
"('automobile', 'sales', 'increased')",10,2,0.83333,0.16667,5,0
"('noted', 'that', 'motor')",6,1,0.85714,0.14286,6,0
"('sales', 'remained', 'strong')",39,6,0.86667,0.13333,7,0
"('in', 'the', 'first')",237,89,0.72699,0.27301,3,0
"('the', 'first', 'two')",38,6,0.86364,0.13636,6,0
"('first', 'two', 'months')",33,3,0.91667,0.08333,11,0
"('two', 'months', 'of')",37,5,0.88095,0.11905,7,0
"('months', 'of', 'the')",40,5,0.88889,0.11111,8,0
"('year', 'and', 'most')",5,2,0.71429,0.28571,3,0
"('higher', 'than', 'a')",103,38,0.7305,0.2695,3,0
"('inventories', 'were', 'balanced')",5,1,0.83333,0.16667,5,0
"('and', 'dallas', 'experienced')",8,1,0.88889,0.11111,8,0
"('the', 'prior', 'year')",36,4,0.9,0.1,9,0
"('the', 'philadelphia', 'richmond')",64,17,0.79012,0.20988,4,0
"('richmond', 'chicago', 'kansas')",29,5,0.85294,0.14706,6,0
"('while', 'cleveland', 'reported')",29,4,0.87879,0.12121,7,0
"('cleveland', 'reported', 'strong')",8,1,0.88889,0.11111,8,0
"('strong', 'sales', 'despite')",5,2,0.71429,0.28571,3,0
"('demand', 'for', 'furniture')",8,1,0.88889,0.11111,8,0
"('furniture', 'and', 'home')",8,2,0.8,0.2,4,0
"('boston', 'atlanta', 'and')",44,10,0.81481,0.18519,4,0
"('further', 'gains', 'in')",8,3,0.72727,0.27273,3,0
"('activity', 'in', 'january')",13,2,0.86667,0.13333,7,0
"('consumer', 'spending', 'continued')",23,7,0.76667,0.23333,3,0
"('spending', 'continued', 'to')",25,9,0.73529,0.26471,3,0
"('price', 'discounting', 'and')",4,1,0.8,0.2,4,0
"('weather', 'in', 'some')",13,3,0.8125,0.1875,4,0
"('manufacturing', 'activity', 'expanded')",42,9,0.82353,0.17647,5,0
"('expanded', 'in', 'most')",27,7,0.79412,0.20588,4,0
"('competition', 'and', 'low')",3,1,0.75,0.25,3,0
"('low', 'energy', 'prices')",15,4,0.78947,0.21053,4,0
"('pace', 'in', 'most')",30,10,0.75,0.25,3,0
"('business', 'lending', 'and')",4,1,0.8,0.2,4,0
"('few', 'noted', 'that')",6,1,0.85714,0.14286,6,0
"('were', 'stable', 'to')",17,4,0.80952,0.19048,4,0
"('increasing', 'number', 'of')",10,3,0.76923,0.23077,3,0
"('were', 'under', 'financial')",3,1,0.75,0.25,3,0
"('under', 'financial', 'stress')",3,1,0.75,0.25,3,0
"('workers', 'has', 'become')",4,1,0.8,0.2,4,0
"('become', 'more', 'difficult')",4,1,0.8,0.2,4,0
"('and', 'reports', 'of')",13,3,0.8125,0.1875,4,0
"('faster', 'wage', 'increases')",3,1,0.75,0.25,3,0
"('increases', 'were', 'more')",9,1,0.9,0.1,9,0
"('months', 'prices', 'of')",5,1,0.83333,0.16667,5,0
"('remained', 'little', 'changed')",4,1,0.8,0.2,4,0
"('little', 'changed', 'and')",15,2,0.88235,0.11765,7,0
"('and', 'several', 'districts')",26,7,0.78788,0.21212,4,0
"('corn', 'soybean', 'and')",51,19,0.72857,0.27143,3,0
"('home', 'sales', 'remained')",54,13,0.80597,0.19403,4,0
"('significant', 'increases', 'in')",56,20,0.73684,0.26316,3,0
"('conditions', 'but', 'demand')",18,7,0.72,0.28,3,0
"('for', 'makers', 'of')",28,10,0.73684,0.26316,3,0
"('about', 'the', 'nearterm')",57,22,0.72152,0.27848,3,0
"('the', 'nearterm', 'outlook')",63,25,0.71591,0.28409,3,0
"('in', 'international', 'visitors')",21,6,0.77778,0.22222,4,0
"('a', 'slowdown', 'in')",112,39,0.74172,0.25828,3,0
"('city', 'and', 'richmond')",31,11,0.7381,0.2619,3,0
"('noted', 'improvements', 'in')",12,4,0.75,0.25,3,0
"('in', 'the', 'rate')",43,6,0.87755,0.12245,7,0
"('energy', 'sector', 'has')",22,4,0.84615,0.15385,5,0
"('sector', 'has', 'improved')",18,5,0.78261,0.21739,4,0
"('acceleration', 'in', 'prices')",41,1,0.97619,0.02381,41,0
"('broadbased', 'acceleration', 'in')",44,2,0.95652,0.04348,22,0
"('kansas', 'city', 'san')",38,7,0.84444,0.15556,5,0
"('city', 'san', 'francisco')",38,7,0.84444,0.15556,5,0
"('and', 'soybean', 'crops')",53,14,0.79104,0.20896,4,0
"('the', 'recent', 'rise')",36,6,0.85714,0.14286,6,0
"('recent', 'rise', 'in')",37,6,0.86047,0.13953,6,0
"('there', 'is', 'no')",30,3,0.90909,0.09091,10,0
"('york', 'richmond', 'chicago')",42,13,0.76364,0.23636,3,0
"('acceleration', 'in', 'wages')",28,2,0.93333,0.06667,14,0
"('widespread', 'labor', 'shortages')",26,3,0.89655,0.10345,9,0
"('in', 'prices', 'of')",49,6,0.89091,0.10909,8,0
"('prices', 'of', 'finished')",50,14,0.78125,0.21875,4,0
"('while', 'those', 'in')",65,5,0.92857,0.07143,13,0
"('and', 'dallas', 'indicate')",21,5,0.80769,0.19231,4,0
"('indicate', 'modest', 'increases')",21,1,0.95455,0.04545,21,0
"('hotel', 'room', 'rates')",30,10,0.75,0.25,3,0
"('rates', 'have', 'risen')",28,3,0.90323,0.09677,9,0
"('in', 'boston', 'but')",28,1,0.96552,0.03448,28,0
"('have', 'leveled', 'off')",37,8,0.82222,0.17778,5,0
"('off', 'in', 'new')",21,6,0.77778,0.22222,4,0
"('last', 'year', 'return')",29,2,0.93548,0.06452,14,0
"('year', 'return', 'to')",38,4,0.90476,0.09524,9,0
"('the', 'eastern', 'part')",23,1,0.95833,0.04167,23,0
"('eastern', 'part', 'of')",23,1,0.95833,0.04167,23,0
"('part', 'of', 'the')",74,16,0.82222,0.17778,5,0
"('prices', 'remain', 'relatively')",24,1,0.96,0.04,24,0
"('in', 'input', 'price')",23,8,0.74194,0.25806,3,0
"('input', 'price', 'pressures')",51,15,0.77273,0.22727,3,0
"('pressures', 'manufacturers', 'in')",20,5,0.8,0.2,4,0
"('manufacturers', 'in', 'new')",21,4,0.84,0.16,5,0
"('in', 'input', 'costs')",75,19,0.79787,0.20213,4,0
"('input', 'costs', 'although')",21,8,0.72414,0.27586,3,0
"('flat', 'to', 'declining')",39,13,0.75,0.25,3,0
"('input', 'prices', 'a')",20,1,0.95238,0.04762,20,0
"('prices', 'for', 'certain')",22,5,0.81481,0.18519,4,0
"('construction', 'materials', 'such')",23,4,0.85185,0.14815,6,0
"('materials', 'such', 'as')",45,16,0.7377,0.2623,3,0
"('materials', 'as', 'well')",21,1,0.95455,0.04545,21,0
"('as', 'energy', 'and')",23,1,0.95833,0.04167,23,0
"('energy', 'and', 'transportation')",27,4,0.87097,0.12903,7,0
"('and', 'transportation', 'costs')",26,3,0.89655,0.10345,9,0
"('down', 'from', 'a')",54,14,0.79412,0.20588,4,0
"('the', 'labor', 'shortages')",19,6,0.76,0.24,3,0
"('still', 'there', 'were')",19,6,0.76,0.24,3,0
"('wage', 'increases', 'for')",48,5,0.90566,0.09434,10,0
"('shortages', 'in', 'various')",19,1,0.95,0.05,19,0
"('in', 'boston', 'are')",20,1,0.95238,0.04762,20,0
"('and', 'builders', 'in')",19,4,0.82609,0.17391,5,0
"('in', 'the', 'latter')",45,11,0.80357,0.19643,4,0
"('residential', 'mortgage', 'lending')",68,21,0.76404,0.23596,3,0
"('overall', 'wage', 'growth')",22,3,0.88,0.12,7,0
"('richmond', 'atlanta', 'kansas')",35,5,0.875,0.125,7,0
"('slackening', 'in', 'demand')",19,3,0.86364,0.13636,6,0
"('report', 'labor', 'shortages')",20,3,0.86957,0.13043,7,0
"('boosted', 'activity', 'in')",18,1,0.94737,0.05263,18,0
"('francisco', 'districts', 'though')",20,8,0.71429,0.28571,3,0
"('reports', 'that', 'most')",17,1,0.94444,0.05556,17,0
"('continue', 'to', 'trend')",20,1,0.95238,0.04762,20,0
"('has', 'generally', 'been')",21,2,0.91304,0.08696,10,0
"('slowed', 'somewhat', 'in')",45,18,0.71429,0.28571,3,0
"('has', 'been', 'expanding')",19,3,0.86364,0.13636,6,0
"('hot', 'and', 'dry')",37,2,0.94872,0.05128,19,0
"('caused', 'some', 'crop')",17,2,0.89474,0.10526,9,0
"('some', 'crop', 'damage')",18,3,0.85714,0.14286,6,0
"('that', 'drought', 'conditions')",18,4,0.81818,0.18182,4,0
"('good', 'condition', 'but')",17,1,0.94444,0.05556,17,0
"('expectations', 'of', 'a')",23,3,0.88462,0.11538,8,0
"('of', 'a', 'large')",25,7,0.78125,0.21875,4,0
"('markets', 'remain', 'tight')",43,8,0.84314,0.15686,5,0
"('remain', 'tight', 'in')",19,5,0.79167,0.20833,4,0
"('to', 'have', 'improved')",18,2,0.9,0.1,9,0
"('on', 'balance', 'since')",35,13,0.72917,0.27083,3,0
"('balance', 'since', 'the')",30,12,0.71429,0.28571,3,0
"('last', 'report', 'new')",36,3,0.92308,0.07692,12,0
"('report', 'new', 'york')",34,6,0.85,0.15,6,0
"('improvement', 'in', 'overall')",25,4,0.86207,0.13793,6,0
"('in', 'overall', 'credit')",24,1,0.96,0.04,24,0
"('credit', 'quality', 'while')",32,2,0.94118,0.05882,16,0
"('lending', 'standards', 'are')",19,1,0.95,0.05,19,0
"('standards', 'are', 'mostly')",15,3,0.83333,0.16667,5,0
"('are', 'mostly', 'unchanged')",16,4,0.8,0.2,4,0
"('report', 'some', 'tightening')",17,1,0.94444,0.05556,17,0
"('increasing', 'loan', 'demand')",17,3,0.85,0.15,6,0
"('demand', 'while', 'new')",14,3,0.82353,0.17647,5,0
"('that', 'demand', 'is')",21,2,0.91304,0.08696,10,0
"('demand', 'is', 'flat')",14,1,0.93333,0.06667,14,0
"('contrast', 'st', 'louis')",18,6,0.75,0.25,3,0
"('louis', 'district', 'banks')",14,1,0.93333,0.06667,14,0
"('declining', 'loan', 'demand')",17,4,0.80952,0.19048,4,0
"('loan', 'demand', 'though')",14,3,0.82353,0.17647,5,0
"('to', 'a', 'loss')",14,1,0.93333,0.06667,14,0
"('by', 'banks', 'in')",14,1,0.93333,0.06667,14,0
"('in', 'the', 'mortgage')",16,2,0.88889,0.11111,8,0
"('the', 'mortgage', 'market')",17,1,0.94444,0.05556,17,0
"('kansas', 'city', 'consumer')",15,1,0.9375,0.0625,15,0
"('to', 'be', 'strengthening')",15,1,0.9375,0.0625,15,0
"('strengthening', 'in', 'the')",21,1,0.95455,0.04545,21,0
"('but', 'flat', 'in')",17,2,0.89474,0.10526,9,0
"('declines', 'in', 'refinancing')",15,3,0.83333,0.16667,5,0
"('in', 'refinancing', 'activity')",32,8,0.8,0.2,4,0
"('city', 'credit', 'quality')",14,3,0.82353,0.17647,5,0
"('signs', 'of', 'improvement')",134,27,0.8323,0.1677,5,0
"('of', 'improvement', 'in')",91,10,0.90099,0.09901,9,0
"('reports', 'that', 'hotel')",13,3,0.8125,0.1875,4,0
"('that', 'hotel', 'business')",13,2,0.86667,0.13333,7,0
"('activity', 'while', 'new')",13,2,0.86667,0.13333,7,0
"('steady', 'and', 'strong')",12,4,0.75,0.25,3,0
"('however', 'some', 'contacts')",24,8,0.75,0.25,3,0
"('express', 'concern', 'that')",17,2,0.89474,0.10526,9,0
"('begun', 'to', 'rise')",13,1,0.92857,0.07143,13,0
"('labor', 'and', 'land')",13,1,0.92857,0.07143,13,0
"('new', 'york', 'st')",44,9,0.83019,0.16981,5,0
"('york', 'st', 'louis')",44,9,0.83019,0.16981,5,0
"('st', 'louis', 'chicago')",34,8,0.80952,0.19048,4,0
"('combined', 'with', 'low')",11,1,0.91667,0.08333,11,0
"('inventories', 'of', 'existing')",16,5,0.7619,0.2381,3,0
"('existing', 'homes', 'commercial')",14,1,0.93333,0.06667,14,0
"('homes', 'commercial', 'real')",35,1,0.97222,0.02778,35,0
"('and', 'construction', 'housing')",28,8,0.77778,0.22222,4,0
"('constraints', 'are', 'limiting')",10,1,0.90909,0.09091,10,0
"('limiting', 'growth', 'in')",10,3,0.76923,0.23077,3,0
"('areas', 'boston', 'new')",10,1,0.90909,0.09091,10,0
"('strength', 'in', 'residential')",12,1,0.92308,0.07692,12,0
"('activity', 'slowed', 'somewhat')",15,6,0.71429,0.28571,3,0
"('that', 'the', 'recent')",30,11,0.73171,0.26829,3,0
"('housing', 'market', 'and')",19,3,0.86364,0.13636,6,0
"('and', 'may', 'have')",12,1,0.92308,0.07692,12,0
"('weak', 'or', 'declining')",22,6,0.78571,0.21429,4,0
"('or', 'declining', 'activity')",9,3,0.75,0.25,3,0
"('in', 'the', 'textile')",15,3,0.83333,0.16667,5,0
"('the', 'textile', 'industry')",14,3,0.82353,0.17647,5,0
"('commercial', 'aircraft', 'in')",9,1,0.9,0.1,9,0
"('pickup', 'in', 'exports')",9,1,0.9,0.1,9,0
"('activity', 'has', 'been')",82,26,0.75926,0.24074,3,0
"('of', 'industrial', 'equipment')",19,7,0.73077,0.26923,3,0
"('industrial', 'equipment', 'and')",19,5,0.79167,0.20833,4,0
"('that', 'growth', 'is')",9,1,0.9,0.1,9,0
"('shortages', 'of', 'raw')",8,1,0.88889,0.11111,8,0
"('raw', 'materials', 'and')",48,18,0.72727,0.27273,3,0
"('materials', 'and', 'labor')",11,2,0.84615,0.15385,5,0
"('reports', 'of', 'strength')",11,1,0.91667,0.08333,11,0
"('sales', 'are', 'reported')",13,1,0.92857,0.07143,13,0
"('richmond', 'minneapolis', 'dallas')",8,2,0.8,0.2,4,0
"('however', 'auto', 'dealers')",9,2,0.81818,0.18182,4,0
"('that', 'sales', 'slowed')",10,1,0.90909,0.09091,10,0
"('to', 'have', 'eased')",12,2,0.85714,0.14286,6,0
"('report', 'while', 'sales')",6,1,0.85714,0.14286,6,0
"('continue', 'to', 'run')",9,2,0.81818,0.18182,4,0
"('activity', 'has', 'slowed')",25,1,0.96154,0.03846,25,0
"('kansas', 'city', 'overall')",9,2,0.81818,0.18182,4,0
"('generally', 'at', 'desired')",21,4,0.84,0.16,5,0
"('that', 'consumer', 'spending')",41,7,0.85417,0.14583,6,0
"('consumer', 'spending', 'will')",6,1,0.85714,0.14286,6,0
"('will', 'continue', 'to')",51,11,0.82258,0.17742,5,0
"('but', 'there', 'have')",5,1,0.83333,0.16667,5,0
"('of', 'goods', 'and')",8,3,0.72727,0.27273,3,0
"('relatively', 'stable', 'for')",5,1,0.83333,0.16667,5,0
"('related', 'to', 'home')",11,3,0.78571,0.21429,4,0
"('or', 'rising', 'in')",4,1,0.8,0.2,4,0
"('rising', 'in', 'most')",17,2,0.89474,0.10526,9,0
"('although', 'there', 'has')",4,1,0.8,0.2,4,0
"('in', 'residential', 'mortgage')",30,12,0.71429,0.28571,3,0
"('mortgage', 'lending', 'and')",15,1,0.9375,0.0625,15,0
"('activity', 'demand', 'for')",15,6,0.71429,0.28571,3,0
"('industrial', 'loans', 'as')",7,1,0.875,0.125,7,0
"('loans', 'as', 'well')",9,1,0.9,0.1,9,0
"('well', 'as', 'consumer')",4,1,0.8,0.2,4,0
"('to', 'grow', 'briskly')",7,1,0.875,0.125,7,0
"('has', 'shown', 'some')",4,1,0.8,0.2,4,0
"('shown', 'some', 'signs')",7,1,0.875,0.125,7,0
"('improvement', 'in', 'recent')",6,1,0.85714,0.14286,6,0
"('weeks', 'as', 'oil')",4,1,0.8,0.2,4,0
"('as', 'oil', 'prices')",5,1,0.83333,0.16667,5,0
"('oil', 'prices', 'have')",18,1,0.94737,0.05263,18,0
"('prices', 'have', 'continued')",17,1,0.94444,0.05556,17,0
"('have', 'continued', 'to')",129,41,0.75882,0.24118,3,0
"('continued', 'to', 'climb')",29,5,0.85294,0.14706,6,0
"('level', 'of', 'drilling')",7,1,0.875,0.125,7,0
"('of', 'drilling', 'activity')",10,1,0.90909,0.09091,10,0
"('lower', 'than', 'a')",105,40,0.72414,0.27586,3,0
"('reports', 'indicate', 'continued')",4,1,0.8,0.2,4,0
"('been', 'robust', 'in')",5,1,0.83333,0.16667,5,0
"('some', 'cases', 'due')",3,1,0.75,0.25,3,0
"('cases', 'due', 'to')",3,1,0.75,0.25,3,0
"('to', 'low', 'inventories')",26,5,0.83871,0.16129,5,0
"('and', 'housing', 'markets')",3,1,0.75,0.25,3,0
"('housing', 'markets', 'remain')",5,2,0.71429,0.28571,3,0
"('the', 'middle', 'and')",3,1,0.75,0.25,3,0
"('collected', 'before', 'august')",6,2,0.75,0.25,3,0
"('labor', 'shortages', 'and')",42,16,0.72414,0.27586,3,0
"('oil', 'rig', 'counts')",17,2,0.89474,0.10526,9,0
"('counts', 'in', 'the')",17,1,0.94444,0.05556,17,0
"('levels', 'in', 'addition')",18,1,0.94737,0.05263,18,0
"('iron', 'ore', 'mines')",49,11,0.81667,0.18333,4,0
"('in', 'requests', 'for')",22,2,0.91667,0.08333,11,0
"('report', 'the', 'cleveland')",17,1,0.94444,0.05556,17,0
"('cattle', 'and', 'swine')",16,1,0.94118,0.05882,16,0
"('have', 'benefited', 'from')",17,1,0.94444,0.05556,17,0
"('a', 'sharp', 'decline')",32,8,0.8,0.2,4,0
"('sharp', 'decline', 'in')",31,8,0.79487,0.20513,4,0
"('continued', 'in', 'most')",36,1,0.97297,0.02703,36,0
"('year', 'earlier', 'in')",90,25,0.78261,0.21739,4,0
"('and', 'the', 'chicago')",21,2,0.91304,0.08696,10,0
"('natural', 'resources', 'most')",22,3,0.88,0.12,7,0
"('is', 'having', 'a')",19,1,0.95,0.05,19,0
"('soybean', 'and', 'sugar')",15,1,0.9375,0.0625,15,0
"('and', 'sugar', 'beet')",16,1,0.94118,0.05882,16,0
"('too', 'much', 'rain')",16,1,0.94118,0.05882,16,0
"('the', 'bumper', 'crop')",15,1,0.9375,0.0625,15,0
"('increases', 'in', 'overall')",23,7,0.76667,0.23333,3,0
"('loan', 'demand', 'although')",15,3,0.83333,0.16667,5,0
"('some', 'easing', 'in')",37,4,0.90244,0.09756,9,0
"('easing', 'in', 'the')",37,1,0.97368,0.02632,37,0
"('the', 'cleveland', 'new')",15,6,0.71429,0.28571,3,0
"('a', 'softening', 'in')",37,7,0.84091,0.15909,5,0
"('only', 'the', 'new')",16,1,0.94118,0.05882,16,0
"('york', 'district', 'experienced')",15,2,0.88235,0.11765,7,0
"('commercial', 'lending', 'activity')",41,3,0.93182,0.06818,14,0
"('districts', 'the', 'richmond')",19,1,0.95,0.05,19,0
"('is', 'driven', 'by')",16,2,0.88889,0.11111,8,0
"('business', 'expansion', 'and')",17,1,0.94444,0.05556,17,0
"('the', 'anticipation', 'of')",17,1,0.94444,0.05556,17,0
"('anticipation', 'of', 'higher')",17,2,0.89474,0.10526,9,0
"('of', 'higher', 'interest')",18,4,0.81818,0.18182,4,0
"('higher', 'interest', 'rates')",50,12,0.80645,0.19355,4,0
"('has', 'strengthened', 'in')",23,2,0.92,0.08,12,0
"('district', 'reports', 'continued')",14,3,0.82353,0.17647,5,0
"('all', 'categories', 'of')",16,4,0.8,0.2,4,0
"('categories', 'of', 'loans')",18,1,0.94737,0.05263,18,0
"('and', 'nonresidential', 'construction')",29,8,0.78378,0.21622,4,0
"('nonresidential', 'construction', 'is')",17,1,0.94444,0.05556,17,0
"('by', 'labor', 'shortages')",29,4,0.87879,0.12121,7,0
"('shortages', 'and', 'higher')",15,2,0.88235,0.11765,7,0
"('and', 'higher', 'prices')",22,1,0.95652,0.04348,22,0
"('higher', 'prices', 'on')",16,1,0.94118,0.05882,16,0
"('on', 'some', 'construction')",13,1,0.92857,0.07143,13,0
"('that', 'shortages', 'of')",30,8,0.78947,0.21053,4,0
"('to', 'delay', 'some')",13,1,0.92857,0.07143,13,0
"('delay', 'some', 'projects')",13,1,0.92857,0.07143,13,0
"('some', 'projects', 'banking')",13,2,0.86667,0.13333,7,0
"('projects', 'banking', 'and')",17,5,0.77273,0.22727,3,0
"('the', 'chicago', 'new')",12,3,0.8,0.2,4,0
"('vacancy', 'rates', 'the')",12,1,0.92308,0.07692,12,0
"('slightly', 'ahead', 'of')",27,8,0.77143,0.22857,3,0
"('ahead', 'of', 'a')",31,9,0.775,0.225,3,0
"('atlanta', 'district', 'but')",13,3,0.8125,0.1875,4,0
"('district', 'but', 'the')",15,1,0.9375,0.0625,15,0
"('of', 'activity', 'was')",13,1,0.92857,0.07143,13,0
"('activity', 'was', 'uneven')",13,1,0.92857,0.07143,13,0
"('was', 'uneven', 'across')",16,3,0.84211,0.15789,5,0
"('uneven', 'across', 'the')",16,1,0.94118,0.05882,16,0
"('the', 'district', 'most')",28,2,0.93333,0.06667,14,0
"('and', 'construction', 'real')",35,9,0.79545,0.20455,4,0
"('remain', 'robust', 'in')",12,1,0.92308,0.07692,12,0
"('indications', 'of', 'some')",12,1,0.92308,0.07692,12,0
"('recently', 'residential', 'real')",11,3,0.78571,0.21429,4,0
"('estate', 'activity', 'is')",12,1,0.92308,0.07692,12,0
"('activity', 'is', 'at')",13,1,0.92857,0.07143,13,0
"('francisco', 'districts', 'although')",15,4,0.78947,0.21053,4,0
"('of', 'growth', 'is')",17,2,0.89474,0.10526,9,0
"('interest', 'rate', 'increases')",16,2,0.88889,0.11111,8,0
"('home', 'sales', 'rose')",38,4,0.90476,0.09524,9,0
"('1', 'percent', 'in')",22,3,0.88,0.12,7,0
"('percent', 'in', 'september')",15,4,0.78947,0.21053,4,0
"('in', 'september', 'in')",14,2,0.875,0.125,7,0
"('new', 'york', 'state')",66,16,0.80488,0.19512,4,0
"('6', 'percent', 'from')",17,2,0.89474,0.10526,9,0
"('percent', 'from', 'a')",100,40,0.71429,0.28571,3,0
