NGram,Increase,Decrease,Increase_Weight,Decrease_Weight,Increase_Ratio,Decrease_Ratio
"('as', 'well', 'as', 'commercial')",1,3,0.25,0.75,0,3
"('and', 'a', 'strong', 'dollar')",1,3,0.25,0.75,0,3
"('office', 'construction', 'has', 'picked')",2,6,0.25,0.75,0,3
"('a', 'notable', 'pickup', 'in')",1,3,0.25,0.75,0,3
"('to', 'pass', 'through', 'to')",1,3,0.25,0.75,0,3
"('the', 'reporting', 'period', 'which')",1,3,0.25,0.75,0,3
"('growth', 'throughout', '2015', 'Auto')",1,3,0.25,0.75,0,3
"('among', 'transportation', 'services', 'firms')",1,3,0.25,0.75,0,3
"('New', 'York', 'District', 'said')",1,3,0.25,0.75,0,3
"('the', 'biotech', 'and', 'pharmaceutical')",1,4,0.2,0.8,0,4
"('the', 'slowdown', 'in', 'oil')",1,3,0.25,0.75,0,3
"('at', 'a', 'faster', 'clip')",1,3,0.25,0.75,0,3
"('of', 'skilled', 'labor', 'remained')",1,3,0.25,0.75,0,3
"('labor', 'remained', 'a', 'constraint')",1,3,0.25,0.75,0,3
"('remained', 'a', 'constraint', 'on')",1,4,0.2,0.8,0,4
"('construction', 'activity', 'in', 'some')",1,3,0.25,0.75,0,3
"('light', 'trucks', 'and', 'larger')",1,3,0.25,0.75,0,3
"('trucks', 'and', 'larger', 'vehicles')",1,3,0.25,0.75,0,3
"('from', 'April', 'to', 'May')",1,4,0.2,0.8,0,4
"('hotels', 'and', 'Broadway', 'theatres')",1,4,0.2,0.8,0,4
"('was', 'unchanged', 'in', 'the')",1,3,0.25,0.75,0,3
"('and', 'leasing', 'activity', 'continued')",1,3,0.25,0.75,0,3
"('Services', 'Overall', 'Third', 'District')",1,3,0.25,0.75,0,3
"('Overall', 'Third', 'District', 'servicesector')",1,3,0.25,0.75,0,3
"('did', 'not', 'keep', 'pace')",1,3,0.25,0.75,0,3
"('for', 'labor', 'increased', 'modestly')",1,3,0.25,0.75,0,3
"('they', 'attributed', 'to', 'lower')",1,3,0.25,0.75,0,3
"('to', 'retain', 'and', 'attract')",1,3,0.25,0.75,0,3
"('drought', 'conditions', 'in', 'much')",1,3,0.25,0.75,0,3
"('New', 'and', 'used', 'vehicle')",1,3,0.25,0.75,0,3
"('the', 'same', 'or', 'increase')",1,3,0.25,0.75,0,3
"('the', 'next', 'quarter', 'Contacts')",1,3,0.25,0.75,0,3
"('up', '20', 'percent', 'in')",1,3,0.25,0.75,0,3
"('absorption', 'rates', 'completions', 'construction')",1,3,0.25,0.75,0,3
"('rates', 'completions', 'construction', 'underway')",1,3,0.25,0.75,0,3
"('increased', 'The', 'commercial', 'real')",1,3,0.25,0.75,0,3
"('Manufacturing', 'Activity', 'in', 'the')",1,3,0.25,0.75,0,3
"('contacts', 'reported', 'little', 'or')",1,3,0.25,0.75,0,3
"('and', 'steel', 'scrap', 'and')",1,3,0.25,0.75,0,3
"('gas', 'production', 'continued', 'to')",1,4,0.2,0.8,0,4
"('slightly', 'in', 'late', 'May')",1,5,0.16667,0.83333,0,5
"('buyer', 'traffic', 'were', 'mixed')",1,3,0.25,0.75,0,3
"('demand', 'Contacts', 'in', 'the')",1,3,0.25,0.75,0,3
"('declined', 'further', 'since', 'the')",1,3,0.25,0.75,0,3
"('for', 'both', 'skilled', 'and')",1,3,0.25,0.75,0,3
"('modestly', 'over', 'the', 'period')",1,4,0.2,0.8,0,4
"('pace', 'as', 'in', 'previous')",1,3,0.25,0.75,0,3
"('as', 'in', 'previous', 'months')",1,3,0.25,0.75,0,3
"('to', 'the', 'slowdown', 'in')",1,3,0.25,0.75,0,3
"('strong', 'dollar', 'low', 'commodity')",1,3,0.25,0.75,0,3
"('dollar', 'low', 'commodity', 'prices')",1,3,0.25,0.75,0,3
"('exploration', 'and', 'services', 'firms')",1,3,0.25,0.75,0,3
"('demand', 'across', 'all', 'sectors')",1,3,0.25,0.75,0,3
"('for', 'home', 'equity', 'loans')",1,4,0.2,0.8,0,4
"('cloud', 'computing', 'services', 'and')",1,3,0.25,0.75,0,3
"('to', 'raise', 'starting', 'wages')",1,3,0.25,0.75,0,3
"('Districts', 'reported', 'that', 'firms')",1,3,0.25,0.75,0,3
"('with', 'nearly', 'twothirds', 'of')",1,4,0.2,0.8,0,4
"('at', 'a', 'moderately', 'faster')",1,3,0.25,0.75,0,3
"('an', 'uptick', 'in', 'business')",1,3,0.25,0.75,0,3
"('a', 'moderate', 'pace', 'compared')",1,3,0.25,0.75,0,3
"('moderate', 'pace', 'compared', 'to')",1,3,0.25,0.75,0,3
"('yields', 'in', 'the', 'District')",1,3,0.25,0.75,0,3
"('manufacturer', 'and', 'a', 'producer')",1,3,0.25,0.75,0,3
"('slowed', 'some', 'but', 'remained')",1,3,0.25,0.75,0,3
"('lower', 'compared', 'with', 'a')",1,3,0.25,0.75,0,3
"('upward', 'wage', 'pressures', 'increased')",1,3,0.25,0.75,0,3
"('mainly', 'because', 'of', 'the')",1,3,0.25,0.75,0,3
"('Book', 'period', 'following', 'a')",1,3,0.25,0.75,0,3
"('One', 'firm', 'noted', 'that')",1,3,0.25,0.75,0,3
"('soybeans', 'rated', 'fair', 'or')",1,4,0.2,0.8,0,4
"('the', 'leisure', 'and', 'hospitality')",2,5,0.28571,0.71429,0,3
"('the', 'high', 'levels', 'of')",1,3,0.25,0.75,0,3
"('reported', 'growth', 'in', 'sales')",1,3,0.25,0.75,0,3
"('in', 'the', 'leisure', 'and')",1,3,0.25,0.75,0,3
"('slowed', 'slightly', 'to', 'a')",1,3,0.25,0.75,0,3
"('slightly', 'to', 'a', 'moderate')",1,3,0.25,0.75,0,3
"('real', 'estate', 'sector', 'expanded')",1,3,0.25,0.75,0,3
"('estate', 'sector', 'expanded', 'modestly')",1,3,0.25,0.75,0,3
"('estate', 'activity', 'rose', 'slightly')",2,6,0.25,0.75,0,3
"('noted', 'that', 'the', 'average')",1,3,0.25,0.75,0,3
"('modestly', 'The', 'labor', 'market')",1,3,0.25,0.75,0,3
"('City', 'Economic', 'activity', 'continued')",1,3,0.25,0.75,0,3
"('picked', 'up', 'slightly', 'and')",1,3,0.25,0.75,0,3
"('in', 'New', 'York', 'States')",2,5,0.28571,0.71429,0,3
"('pace', 'Residential', 'real', 'estate')",1,3,0.25,0.75,0,3
"('report', 'tight', 'labor', 'markets')",1,3,0.25,0.75,0,3
"('while', 'finished', 'inventory', 'levels')",1,3,0.25,0.75,0,3
"('the', 'Seventh', 'District', 'picked')",1,3,0.25,0.75,0,3
"('Seventh', 'District', 'picked', 'up')",1,3,0.25,0.75,0,3
"('February', 'and', 'contacts', 'expected')",1,3,0.25,0.75,0,3
"('Manufacturing', 'inventories', 'were', 'also')",1,3,0.25,0.75,0,3
"('activity', 'in', 'January', 'compared')",1,3,0.25,0.75,0,3
"('and', 'gas', 'drilling', 'in')",1,3,0.25,0.75,0,3
"('in', 'manufacturing', 'and', 'construction')",1,3,0.25,0.75,0,3
"('slightly', 'in', 'March', 'and')",1,3,0.25,0.75,0,3
"('stronger', 'loan', 'demand', 'and')",1,3,0.25,0.75,0,3
"('firms', 'reported', 'yearoveryear', 'revenue')",1,3,0.25,0.75,0,3
"('strong', 'demand', 'and', 'tight')",1,3,0.25,0.75,0,3
"('spending', 'was', 'down', 'slightly')",1,3,0.25,0.75,0,3
"('picked', 'up', 'modestly', 'overall')",1,3,0.25,0.75,0,3
"('down', 'from', 'one', 'year')",1,3,0.25,0.75,0,3
"('of', 'survey', 'respondents', 'indicated')",1,4,0.2,0.8,0,4
"('farmers', 'for', 'wheat', 'hay')",1,3,0.25,0.75,0,3
"('earlier', 'prices', 'for', 'corn')",1,3,0.25,0.75,0,3
"('Construction', 'activity', 'in', 'the')",1,3,0.25,0.75,0,3
"('price', 'pressures', 'remained', 'elevated')",1,3,0.25,0.75,0,3
"('The', 'regional', 'economy', 'grew')",1,4,0.2,0.8,0,4
"('continued', 'to', 'report', 'fairly')",1,3,0.25,0.75,0,3
"('strong', 'level', 'and', 'contacts')",1,3,0.25,0.75,0,3
"('Financial', 'conditions', 'improved', 'slightly')",1,3,0.25,0.75,0,3
"('conditions', 'improved', 'slightly', 'over')",1,3,0.25,0.75,0,3
"('adjusted', 'coal', 'production', 'falling')",1,3,0.25,0.75,0,3
"('showed', 'growth', 'in', 'consumer')",1,3,0.25,0.75,0,3
"('than', '3', 'percent', 'over')",1,3,0.25,0.75,0,3
"('increase', 'in', 'internet', 'sales')",1,3,0.25,0.75,0,3
"('pace', 'in', 'late', 'January')",1,4,0.2,0.8,0,4
"('transportation', 'wholesale', 'trade', 'and')",1,3,0.25,0.75,0,3
"('price', 'inflation', 'increased', 'moderately')",1,3,0.25,0.75,0,3
"('District', 'agriculture', 'conditions', 'have')",1,4,0.2,0.8,0,4
"('strong', 'growth', 'in', 'input')",1,3,0.25,0.75,0,3
"('and', 'gas', 'rigs', 'continued')",1,3,0.25,0.75,0,3
"('gas', 'rigs', 'continued', 'to')",1,3,0.25,0.75,0,3
"('Texas', 'Business', 'Outlook', 'Surveys')",1,3,0.25,0.75,0,3
"('in', 'nonfinancial', 'services', 'and')",1,3,0.25,0.75,0,3
"('costs', 'were', 'up', '20')",1,3,0.25,0.75,0,3
"('estate', 'markets', 'have', 'firmed')",1,3,0.25,0.75,0,3
"('rose', 'modestly', 'and', 'financial')",2,6,0.25,0.75,0,3
"('The', 'firms', 'outlook', 'for')",1,3,0.25,0.75,0,3
"('the', 'services', 'sector', 'has')",1,3,0.25,0.75,0,3
"('activity', 'expanded', 'moderately', 'and')",1,3,0.25,0.75,0,3
"('continued', 'in', 'the', 'Eleventh')",1,3,0.25,0.75,0,3
"('selling', 'prices', 'since', 'the')",1,3,0.25,0.75,0,3
"('second', 'quarter', 'of', '2019')",1,3,0.25,0.75,0,3
"('Price', 'inflation', 'was', 'unchanged')",1,3,0.25,0.75,0,3
"('inflation', 'was', 'unchanged', 'on')",1,4,0.2,0.8,0,4
"('Employment', 'increased', 'modestly', 'over')",1,3,0.25,0.75,0,3
